agent_id,f_lock_hz,fire_count,flash_on,frequency_hz,lock_hold_state,phase_rad,pi_flash_events_consumed,received_neighbour_events,role,t_s,topology
V0,,94,0,1.459109,acquisition,3.049074,97,191,virtual,52.190661,all_to_all
V1,,94,0,1.459109,acquisition,3.049074,97,191,virtual,52.190661,all_to_all
P0,,97,0,1.473868,acquisition,3.237426,,0,pi,52.190661,all_to_all
V0,,94,0,1.453653,acquisition,5.108487,97,191,virtual,52.423193,all_to_all
V1,,94,0,1.453653,acquisition,5.108487,97,191,virtual,52.423193,all_to_all
P0,,97,0,1.47525,acquisition,5.36732,,0,pi,52.423193,all_to_all
V0,,96,1,1.449423,acquisition,0.583675,98,194,virtual,52.627987,all_to_all
V1,,96,1,1.449423,acquisition,0.583675,98,194,virtual,52.627987,all_to_all
P0,,98,0,1.476394,acquisition,0.975169,,0,pi,52.627987,all_to_all
V0,,96,0,1.446514,acquisition,2.640235,98,194,virtual,52.857645,all_to_all
V1,,96,0,1.446514,acquisition,2.640235,98,194,virtual,52.857645,all_to_all
P0,,98,0,1.475086,acquisition,3.022652,,0,pi,52.857645,all_to_all
V0,,96,0,1.444735,acquisition,4.700533,98,194,virtual,53.09021,all_to_all
V1,,96,0,1.444735,acquisition,4.700533,98,194,virtual,53.09021,all_to_all
P0,,98,0,1.471104,acquisition,5.036617,,0,pi,53.09021,all_to_all
V0,,97,1,1.44315,acquisition,0.774095,99,196,virtual,53.367985,all_to_all
V1,,97,1,1.44315,acquisition,0.774095,99,196,virtual,53.367985,all_to_all
P0,,99,0,1.468135,acquisition,1.216757,,0,pi,53.367985,all_to_all
V0,,97,0,1.44062,acquisition,2.826016,99,196,virtual,53.591686,all_to_all
V1,,97,0,1.44062,acquisition,2.826016,99,196,virtual,53.591686,all_to_all
P0,,99,0,1.464309,acquisition,3.111687,,0,pi,53.591686,all_to_all
V0,,97,0,1.43776,acquisition,4.870338,99,196,virtual,53.824,all_to_all
V1,,97,0,1.43776,acquisition,4.870338,99,196,virtual,53.824,all_to_all
P0,,99,0,1.460971,acquisition,5.064928,,0,pi,53.824,all_to_all
V0,,98,1,1.434662,acquisition,0.920659,100,198,virtual,54.09413,all_to_all
V1,,98,1,1.434662,acquisition,0.920659,100,198,virtual,54.09413,all_to_all
P0,,100,0,1.458483,acquisition,1.116877,,2,pi,54.09413,all_to_all
V0,,98,0,1.429606,acquisition,2.953777,100,198,virtual,54.325287,all_to_all
V1,,98,0,1.429606,acquisition,2.953777,100,198,virtual,54.325287,all_to_all
P0,,100,0,1.455966,acquisition,3.158292,,0,pi,54.325287,all_to_all
V0,,98,0,1.423906,acquisition,4.97471,100,198,virtual,54.558096,all_to_all
V1,,98,0,1.423906,acquisition,4.97471,100,198,virtual,54.558096,all_to_all
P0,,100,0,1.45381,acquisition,5.25597,,0,pi,54.558096,all_to_all
V0,,99,1,1.419522,acquisition,0.417051,101,200,virtual,54.802374,all_to_all
V1,,99,1,1.419522,acquisition,0.417051,101,200,virtual,54.802374,all_to_all
P0,,101,0,1.452463,acquisition,1.188222,,0,pi,54.802374,all_to_all
V0,,99,0,1.417569,acquisition,2.737988,101,200,virtual,55.025917,all_to_all
V1,,99,0,1.417569,acquisition,2.737988,101,200,virtual,55.025917,all_to_all
P0,,101,0,1.446808,acquisition,3.12437,,0,pi,55.025917,all_to_all
V0,,99,0,1.417384,acquisition,4.487988,101,200,virtual,55.258364,all_to_all
V1,,99,0,1.417384,acquisition,4.487988,101,200,virtual,55.258364,all_to_all
P0,,101,0,1.439754,acquisition,5.091906,,0,pi,55.258364,all_to_all
V0,,100,1,1.417367,acquisition,0.542207,102,202,virtual,55.527853,all_to_all
V1,,100,1,1.417367,acquisition,0.542207,102,202,virtual,55.527853,all_to_all
P0,,102,0,1.432852,acquisition,1.091895,,0,pi,55.527853,all_to_all
V0,,100,0,1.414222,acquisition,2.858935,102,202,virtual,55.759844,all_to_all
V1,,100,0,1.414222,acquisition,2.858935,102,202,virtual,55.759844,all_to_all
P0,,102,0,1.425322,acquisition,2.990683,,0,pi,55.759844,all_to_all
V0,,100,0,1.41112,acquisition,4.585325,102,202,virtual,55.992226,all_to_all
V1,,100,0,1.41112,acquisition,4.585325,102,202,virtual,55.992226,all_to_all
P0,,102,0,1.418486,acquisition,4.87799,,0,pi,55.992226,all_to_all
V0,,101,1,1.406802,acquisition,0.883369,103,204,virtual,56.2948,all_to_all
V1,,101,1,1.406802,acquisition,0.883369,103,204,virtual,56.2948,all_to_all
P0,,103,0,1.41254,acquisition,1.108663,,0,pi,56.2948,all_to_all
V0,,101,0,1.403885,acquisition,2.883392,103,204,virtual,56.526846,all_to_all
V1,,101,0,1.403885,acquisition,2.883392,103,204,virtual,56.526846,all_to_all
P0,,103,0,1.405983,acquisition,3.003381,,0,pi,56.526846,all_to_all
V0,,101,0,1.401029,acquisition,5.163683,103,204,virtual,56.75926,all_to_all
V1,,101,0,1.401029,acquisition,5.163683,103,204,virtual,56.75926,all_to_all
P0,,103,0,1.399373,acquisition,4.905361,,0,pi,56.75926,all_to_all
V0,,102,1,1.398561,acquisition,0.872211,104,206,virtual,57.040952,all_to_all
V1,,102,1,1.398561,acquisition,0.872211,104,206,virtual,57.040952,all_to_all
P0,,104,0,1.395075,acquisition,1.000807,,2,pi,57.040952,all_to_all
V0,,102,0,1.39501,acquisition,2.857088,104,206,virtual,57.260613,all_to_all
V1,,102,0,1.39501,acquisition,2.857088,104,206,virtual,57.260613,all_to_all
P0,,104,0,1.389741,acquisition,2.8717,,0,pi,57.260613,all_to_all
V0,,102,0,1.39149,acquisition,4.837163,104,206,virtual,57.493304,all_to_all
V1,,102,0,1.39149,acquisition,4.837163,104,206,virtual,57.493304,all_to_all
P0,,104,0,1.385767,acquisition,4.888374,,0,pi,57.493304,all_to_all
V0,,103,1,1.38777,acquisition,0.810658,105,208,virtual,57.777779,all_to_all
V1,,103,1,1.38777,acquisition,0.810658,105,208,virtual,57.777779,all_to_all
P0,,105,0,1.382284,acquisition,1.070069,,0,pi,57.777779,all_to_all
V0,,103,0,1.382953,acquisition,3.0497,105,208,virtual,57.994344,all_to_all
V1,,103,0,1.382953,acquisition,3.0497,105,208,virtual,57.994344,all_to_all
P0,,105,0,1.379003,acquisition,2.876674,,0,pi,57.994344,all_to_all
V0,,103,0,1.379405,acquisition,4.722051,105,208,virtual,58.226855,all_to_all
V1,,103,0,1.379405,acquisition,4.722051,105,208,virtual,58.226855,all_to_all
P0,,105,0,1.37585,acquisition,4.759793,,0,pi,58.226855,all_to_all
V0,,104,1,1.375215,acquisition,0.664207,105,209,virtual,58.427209,all_to_all
V1,,104,1,1.375215,acquisition,0.664207,105,209,virtual,58.427209,all_to_all
P0,,106,1,1.373457,acquisition,0.093455,,0,pi,58.427209,all_to_all
V0,,104,1,1.373359,acquisition,1.775067,106,210,virtual,58.6281,all_to_all
V1,,104,1,1.373359,acquisition,1.775067,106,210,virtual,58.6281,all_to_all
P0,,106,0,1.371582,acquisition,1.736386,,0,pi,58.6281,all_to_all
V0,,104,0,1.370852,acquisition,3.437938,106,210,virtual,58.828128,all_to_all
V1,,104,0,1.370852,acquisition,3.437938,106,210,virtual,58.828128,all_to_all
P0,,106,0,1.368309,acquisition,3.321492,,0,pi,58.828128,all_to_all
V0,,104,0,1.368313,acquisition,5.376207,106,210,virtual,59.060861,all_to_all
V1,,104,0,1.368313,acquisition,5.376207,106,210,virtual,59.060861,all_to_all
P0,,106,0,1.365094,acquisition,5.19041,,0,pi,59.060861,all_to_all
V0,,105,1,1.365794,acquisition,1.304371,107,212,virtual,59.331989,all_to_all
V1,,105,1,1.365794,acquisition,1.304371,107,212,virtual,59.331989,all_to_all
P0,,107,0,1.362176,acquisition,1.110107,,0,pi,59.331989,all_to_all
V0,,105,0,1.362673,acquisition,3.212545,107,212,virtual,59.562081,all_to_all
V1,,105,0,1.362673,acquisition,3.212545,107,212,virtual,59.562081,all_to_all
P0,,107,0,1.359034,acquisition,2.954142,,0,pi,59.562081,all_to_all
V0,,105,0,1.359827,acquisition,4.839064,107,212,virtual,59.765749,all_to_all
V1,,105,0,1.359827,acquisition,4.839064,107,212,virtual,59.765749,all_to_all
P0,,107,0,1.355856,acquisition,4.568469,,0,pi,59.765749,all_to_all
V0,,106,1,1.355686,acquisition,0.99297,108,214,virtual,59.99506,all_to_all
V1,,106,1,1.355686,acquisition,0.99297,108,214,virtual,59.99506,all_to_all
P0,,108,1,1.352492,acquisition,0.103512,,0,pi,59.99506,all_to_all
