t,follower_phase_rad,follower_frequency_hz,estimated_leader_phase_rad,phase_error_rad,coupling_term,follower_led_state,sync_state,bootstrap_estimate
8.18,1.894709,1.8,2.261947,0.367238,0.359039,0,1,0
8.19,2.020372,1.8,2.38761,0.367238,0.359039,0,1,0
8.2,2.146036,1.8,2.513274,0.367238,0.359039,0,1,0
8.21,2.2717,1.8,2.638938,0.367238,0.359039,0,1,0
8.22,2.397363,1.8,2.764602,0.367238,0.359039,0,1,0
8.23,2.523027,1.8,2.890265,0.367238,0.359039,0,1,0
8.24,2.648691,1.8,3.015929,0.367238,0.359039,0,1,0
8.25,2.774354,1.8,3.141593,0.367238,0.359039,0,1,0
8.26,2.900018,1.8,3.267256,0.367238,0.359039,0,1,0
8.27,3.025682,1.8,3.39292,0.367238,0.359039,0,1,0
8.28,3.151346,1.8,3.518584,0.367238,0.359039,0,1,0
8.29,3.277009,1.8,3.644247,0.367238,0.359039,0,1,0
8.3,3.402673,1.8,3.769911,0.367238,0.359039,0,1,0
8.31,3.528337,1.8,3.895575,0.367238,0.359039,0,1,0
8.32,3.654,1.8,4.021239,0.367238,0.359039,0,1,0
8.33,3.779664,1.8,4.146902,0.367238,0.359039,0,1,0
8.34,3.905328,1.8,4.272566,0.367238,0.359039,0,1,0
8.35,4.030992,1.8,4.39823,0.367238,0.359039,0,1,0
8.36,4.156655,1.8,4.523893,0.367238,0.359039,0,1,0
8.37,4.282319,1.8,4.649557,0.367238,0.359039,0,1,0
8.38,4.407983,1.8,4.775221,0.367238,0.359039,0,1,0
8.39,4.533646,1.8,4.900885,0.367238,0.359039,0,1,0
8.4,4.65931,1.8,5.026548,0.367238,0.359039,0,1,0
8.41,4.784974,1.8,5.152212,0.367238,0.359039,0,1,0
8.42,4.910637,1.8,5.277876,0.367238,0.359039,0,1,0
8.43,5.036301,1.8,5.403539,0.367238,0.359039,0,1,0
8.44,5.161965,1.8,5.529203,0.367238,0.359039,0,1,0
8.45,5.287629,1.8,5.654867,0.367238,0.359039,0,1,0
8.46,5.413292,1.8,5.78053,0.367238,0.359039,0,1,0
8.47,5.538956,1.8,5.906194,0.367238,0.359039,0,1,0
8.48,5.66462,1.8,6.031858,0.367238,0.359039,0,1,0
8.49,5.790283,1.8,6.157522,0.367238,0.359039,0,1,0
8.5,5.915947,1.8,6.283185,0.367238,0.359039,0,1,0
8.51,6.041611,1.8,0.125664,0.367238,0.359039,0,1,0
8.52,6.167275,1.8,0.251327,0.367238,0.359039,1,1,0
8.53,0.009753,1.8,0.376991,0.367238,0.359039,0,1,0
8.54,0.135417,1.8,0.502655,0.367238,0.359039,0,1,0
8.55,0.26108,1.8,0.628319,0.367238,0.359039,0,1,0
8.56,0.386744,1.8,0.753982,0.367238,0.359039,0,1,0
8.57,0.512408,1.8,0.879646,0.367238,0.359039,0,1,0
8.58,0.638071,1.8,1.00531,0.367238,0.359039,0,1,0
8.59,0.763735,1.8,1.130973,0.367238,0.359039,0,1,0
8.6,0.889399,1.8,1.256637,0.367238,0.359039,0,1,0
8.61,1.015063,1.8,1.382301,0.367238,0.359039,0,1,0
8.62,1.140726,1.8,1.507964,0.367238,0.359039,0,1,0
8.63,1.26639,1.8,1.633628,0.367238,0.359039,0,1,0
8.64,1.392054,1.8,1.759292,0.367238,0.359039,0,1,0
8.65,1.517717,1.8,1.884956,0.367238,0.359039,0,1,0
8.66,1.643381,1.8,2.010619,0.367238,0.359039,0,1,0
8.67,1.769045,1.8,2.136283,0.367238,0.359039,0,1,0
8.68,1.894709,1.8,2.261947,0.367238,0.359039,0,1,0
8.69,2.020372,1.8,2.38761,0.367238,0.359039,0,1,0
8.7,2.146036,1.8,2.513274,0.367238,0.359039,0,1,0
8.71,2.2717,1.8,2.638938,0.367238,0.359039,0,1,0
8.72,2.397363,1.8,2.764602,0.367238,0.359039,0,1,0
8.73,2.523027,1.8,2.890265,0.367238,0.359039,0,1,0
8.74,2.648691,1.8,3.015929,0.367238,0.359039,0,1,0
8.75,2.774354,1.8,3.141593,0.367238,0.359039,0,1,0
8.76,2.900018,1.8,3.267256,0.367238,0.359039,0,1,0
8.77,3.025682,1.8,3.39292,0.367238,0.359039,0,1,0
8.78,3.151346,1.8,3.518584,0.367238,0.359039,0,1,0
8.79,3.277009,1.8,3.644247,0.367238,0.359039,0,1,0
8.8,3.402673,1.8,3.769911,0.367238,0.359039,0,1,0
8.81,3.528337,1.8,3.895575,0.367238,0.359039,0,1,0
8.82,3.654,1.8,4.021239,0.367238,0.359039,0,1,0
8.83,3.779664,1.8,4.146902,0.367238,0.359039,0,1,0
8.84,3.905328,1.8,4.272566,0.367238,0.359039,0,1,0
8.85,4.030992,1.8,4.39823,0.367238,0.359039,0,1,0
8.86,4.156655,1.8,4.523893,0.367238,0.359039,0,1,0
8.87,4.282319,1.8,4.649557,0.367238,0.359039,0,1,0
8.88,4.407983,1.8,4.775221,0.367238,0.359039,0,1,0
8.89,4.533646,1.8,4.900885,0.367238,0.359039,0,1,0
8.9,4.65931,1.8,5.026548,0.367238,0.359039,0,1,0
8.91,4.784974,1.8,5.152212,0.367238,0.359039,0,1,0
8.92,4.910637,1.8,5.277876,0.367238,0.359039,0,1,0
8.93,5.036301,1.8,5.403539,0.367238,0.359039,0,1,0
8.94,5.161965,1.8,5.529203,0.367238,0.359039,0,1,0
8.95,5.287629,1.8,5.654867,0.367238,0.359039,0,1,0
8.96,5.413292,1.8,5.78053,0.367238,0.359039,0,1,0
8.97,5.538956,1.8,5.906194,0.367238,0.359039,0,1,0
8.98,5.66462,1.8,6.031858,0.367238,0.359039,0,1,0
8.99,5.790283,1.8,6.157522,0.367238,0.359039,0,1,0
9.0,5.915947,1.8,6.283185,0.367238,0.359039,0,1,0
9.01,6.041611,1.8,0.125664,0.367238,0.359039,0,1,0
9.02,6.167275,1.8,0.251327,0.367238,0.359039,1,1,0
9.03,0.009753,1.8,0.376991,0.367238,0.359039,0,1,0
9.04,0.135417,1.8,0.502655,0.367238,0.359039,0,1,0
9.05,0.26108,1.8,0.628319,0.367238,0.359039,0,1,0
9.06,0.386744,1.8,0.753982,0.367238,0.359039,0,1,0
9.07,0.512408,1.8,0.879646,0.367238,0.359039,0,1,0
9.08,0.638071,1.8,1.00531,0.367238,0.359039,0,1,0
9.09,0.763735,1.8,1.130973,0.367238,0.359039,0,1,0
9.1,0.889399,1.8,1.256637,0.367238,0.359039,0,1,0
9.11,1.015063,1.8,1.382301,0.367238,0.359039,0,1,0
9.12,1.140726,1.8,1.507964,0.367238,0.359039,0,1,0
9.13,1.26639,1.8,1.633628,0.367238,0.359039,0,1,0
9.14,1.392054,1.8,1.759292,0.367238,0.359039,0,1,0
9.15,1.517717,1.8,1.884956,0.367238,0.359039,0,1,0
9.16,1.643381,1.8,2.010619,0.367238,0.359039,0,1,0
9.17,1.769045,1.8,2.136283,0.367238,0.359039,0,1,0
9.18,1.894709,1.8,2.261947,0.367238,0.359039,0,1,0
9.19,2.020372,1.8,2.38761,0.367238,0.359039,0,1,0
9.2,2.146036,1.8,2.513274,0.367238,0.359039,0,1,0
9.21,2.2717,1.8,2.638938,0.367238,0.359039,0,1,0
9.22,2.397363,1.8,2.764602,0.367238,0.359039,0,1,0
9.23,2.523027,1.8,2.890265,0.367238,0.359039,0,1,0
9.24,2.648691,1.8,3.015929,0.367238,0.359039,0,1,0
9.25,2.774354,1.8,3.141593,0.367238,0.359039,0,1,0
9.26,2.900018,1.8,3.267256,0.367238,0.359039,0,1,0
9.27,3.025682,1.8,3.39292,0.367238,0.359039,0,1,0
9.28,3.151346,1.8,3.518584,0.367238,0.359039,0,1,0
9.29,3.277009,1.8,3.644247,0.367238,0.359039,0,1,0
9.3,3.402673,1.8,3.769911,0.367238,0.359039,0,1,0
9.31,3.528337,1.8,3.895575,0.367238,0.359039,0,1,0
9.32,3.654,1.8,4.021239,0.367238,0.359039,0,1,0
9.33,3.779664,1.8,4.146902,0.367238,0.359039,0,1,0
9.34,3.905328,1.8,4.272566,0.367238,0.359039,0,1,0
9.35,4.030992,1.8,4.39823,0.367238,0.359039,0,1,0
9.36,4.156655,1.8,4.523893,0.367238,0.359039,0,1,0
9.37,4.282319,1.8,4.649557,0.367238,0.359039,0,1,0
9.38,4.407983,1.8,4.775221,0.367238,0.359039,0,1,0
9.39,4.533646,1.8,4.900885,0.367238,0.359039,0,1,0
9.4,4.65931,1.8,5.026548,0.367238,0.359039,0,1,0
9.41,4.784974,1.8,5.152212,0.367238,0.359039,0,1,0
9.42,4.910637,1.8,5.277876,0.367238,0.359039,0,1,0
9.43,5.036301,1.8,5.403539,0.367238,0.359039,0,1,0
9.44,5.161965,1.8,5.529203,0.367238,0.359039,0,1,0
9.45,5.287629,1.8,5.654867,0.367238,0.359039,0,1,0
9.46,5.413292,1.8,5.78053,0.367238,0.359039,0,1,0
9.47,5.538956,1.8,5.906194,0.367238,0.359039,0,1,0
9.48,5.66462,1.8,6.031858,0.367238,0.359039,0,1,0
9.49,5.790283,1.8,6.157522,0.367238,0.359039,0,1,0
9.5,5.915947,1.8,6.283185,0.367238,0.359039,0,1,0
9.51,6.041611,1.8,0.125664,0.367238,0.359039,0,1,0
9.52,6.167275,1.8,0.251327,0.367238,0.359039,1,1,0
9.53,0.009753,1.8,0.376991,0.367238,0.359039,0,1,0
9.54,0.135417,1.8,0.502655,0.367238,0.359039,0,1,0
9.55,0.26108,1.8,0.628319,0.367238,0.359039,0,1,0
9.56,0.386744,1.8,0.753982,0.367238,0.359039,0,1,0
9.57,0.512408,1.8,0.879646,0.367238,0.359039,0,1,0
9.58,0.638071,1.8,1.00531,0.367238,0.359039,0,1,0
9.59,0.763735,1.8,1.130973,0.367238,0.359039,0,1,0
9.6,0.889399,1.8,1.256637,0.367238,0.359039,0,1,0
9.61,1.015063,1.8,1.382301,0.367238,0.359039,0,1,0
9.62,1.140726,1.8,1.507964,0.367238,0.359039,0,1,0
9.63,1.26639,1.8,1.633628,0.367238,0.359039,0,1,0
9.64,1.392054,1.8,1.759292,0.367238,0.359039,0,1,0
9.65,1.517717,1.8,1.884956,0.367238,0.359039,0,1,0
9.66,1.643381,1.8,2.010619,0.367238,0.359039,0,1,0
9.67,1.769045,1.8,2.136283,0.367238,0.359039,0,1,0
9.68,1.894709,1.8,2.261947,0.367238,0.359039,0,1,0
9.69,2.020372,1.8,2.38761,0.367238,0.359039,0,1,0
9.7,2.146036,1.8,2.513274,0.367238,0.359039,0,1,0
9.71,2.2717,1.8,2.638938,0.367238,0.359039,0,1,0
9.72,2.397363,1.8,2.764602,0.367238,0.359039,0,1,0
9.73,2.523027,1.8,2.890265,0.367238,0.359039,0,1,0
9.74,2.648691,1.8,3.015929,0.367238,0.359039,0,1,0
9.75,2.774354,1.8,3.141593,0.367238,0.359039,0,1,0
9.76,2.900018,1.8,3.267256,0.367238,0.359039,0,1,0
9.77,3.025682,1.8,3.39292,0.367238,0.359039,0,1,0
9.78,3.151346,1.8,3.518584,0.367238,0.359039,0,1,0
9.79,3.277009,1.8,3.644247,0.367238,0.359039,0,1,0
9.8,3.402673,1.8,3.769911,0.367238,0.359039,0,1,0
9.81,3.528337,1.8,3.895575,0.367238,0.359039,0,1,0
9.82,3.654,1.8,4.021239,0.367238,0.359039,0,1,0
9.83,3.779664,1.8,4.146902,0.367238,0.359039,0,1,0
9.84,3.905328,1.8,4.272566,0.367238,0.359039,0,1,0
9.85,4.030992,1.8,4.39823,0.367238,0.359039,0,1,0
9.86,4.156655,1.8,4.523893,0.367238,0.359039,0,1,0
9.87,4.282319,1.8,4.649557,0.367238,0.359039,0,1,0
9.88,4.407983,1.8,4.775221,0.367238,0.359039,0,1,0
9.89,4.533646,1.8,4.900885,0.367238,0.359039,0,1,0
9.9,4.65931,1.8,5.026548,0.367238,0.359039,0,1,0
9.91,4.784974,1.8,5.152212,0.367238,0.359039,0,1,0
9.92,4.910637,1.8,5.277876,0.367238,0.359039,0,1,0
9.93,5.036301,1.8,5.403539,0.367238,0.359039,0,1,0
9.94,5.161965,1.8,5.529203,0.367238,0.359039,0,1,0
9.95,5.287629,1.8,5.654867,0.367238,0.359039,0,1,0
9.96,5.413292,1.8,5.78053,0.367238,0.359039,0,1,0
9.97,5.538956,1.8,5.906194,0.367238,0.359039,0,1,0
9.98,5.66462,1.8,6.031858,0.367238,0.359039,0,1,0
9.99,5.790283,1.8,6.157522,0.367238,0.359039,0,1,0
10.0,5.915947,1.8,6.283185,0.367238,0.359039,0,1,0
10.01,6.041611,1.8,0.125664,0.367238,0.359039,0,1,0
10.02,6.167275,1.8,0.251327,0.367238,0.359039,1,1,0
10.03,0.009753,1.8,0.376991,0.367238,0.359039,0,1,0
10.04,0.135417,1.8,0.502655,0.367238,0.359039,0,1,0
10.05,0.26108,1.8,0.628319,0.367238,0.359039,0,1,0
10.06,0.386744,1.8,0.753982,0.367238,0.359039,0,1,0
10.07,0.512408,1.8,0.879646,0.367238,0.359039,0,1,0
10.08,0.638071,1.8,1.00531,0.367238,0.359039,0,1,0
10.09,0.763735,1.8,1.130973,0.367238,0.359039,0,1,0
10.1,0.889399,1.8,1.256637,0.367238,0.359039,0,1,0
10.11,1.015063,1.8,1.382301,0.367238,0.359039,0,1,0
10.12,1.140726,1.8,1.507964,0.367238,0.359039,0,1,0
10.13,1.26639,1.8,1.633628,0.367238,0.359039,0,1,0
10.14,1.392054,1.8,1.759292,0.367238,0.359039,0,1,0
10.15,1.517717,1.8,1.884956,0.367238,0.359039,0,1,0
10.16,1.643381,1.8,2.010619,0.367238,0.359039,0,1,0
10.17,1.769045,1.8,2.136283,0.367238,0.359039,0,1,0
10.18,1.894709,1.8,2.261947,0.367238,0.359039,0,1,0
10.19,2.020372,1.8,2.38761,0.367238,0.359039,0,1,0
10.2,2.146036,1.8,2.513274,0.367238,0.359039,0,1,0
10.21,2.2717,1.8,2.638938,0.367238,0.359039,0,1,0
10.22,2.397363,1.8,2.764602,0.367238,0.359039,0,1,0
10.23,2.523027,1.8,2.890265,0.367238,0.359039,0,1,0
10.24,2.648691,1.8,3.015929,0.367238,0.359039,0,1,0
10.25,2.774354,1.8,3.141593,0.367238,0.359039,0,1,0
10.26,2.900018,1.8,3.267256,0.367238,0.359039,0,1,0
10.27,3.025682,1.8,3.39292,0.367238,0.359039,0,1,0
10.28,3.151346,1.8,3.518584,0.367238,0.359039,0,1,0
10.29,3.277009,1.8,3.644247,0.367238,0.359039,0,1,0
10.3,3.402673,1.8,3.769911,0.367238,0.359039,0,1,0
10.31,3.528337,1.8,3.895575,0.367238,0.359039,0,1,0
10.32,3.654,1.8,4.021239,0.367238,0.359039,0,1,0
10.33,3.779664,1.8,4.146902,0.367238,0.359039,0,1,0
10.34,3.905328,1.8,4.272566,0.367238,0.359039,0,1,0
10.35,4.030992,1.8,4.39823,0.367238,0.359039,0,1,0
10.36,4.156655,1.8,4.523893,0.367238,0.359039,0,1,0
10.37,4.282319,1.8,4.649557,0.367238,0.359039,0,1,0
10.38,4.407983,1.8,4.775221,0.367238,0.359039,0,1,0
10.39,4.533646,1.8,4.900885,0.367238,0.359039,0,1,0
10.4,4.65931,1.8,5.026548,0.367238,0.359039,0,1,0
10.41,4.784974,1.8,5.152212,0.367238,0.359039,0,1,0
10.42,4.910637,1.8,5.277876,0.367238,0.359039,0,1,0
10.43,5.036301,1.8,5.403539,0.367238,0.359039,0,1,0
10.44,5.161965,1.8,5.529203,0.367238,0.359039,0,1,0
10.45,5.287629,1.8,5.654867,0.367238,0.359039,0,1,0
10.46,5.413292,1.8,5.78053,0.367238,0.359039,0,1,0
10.47,5.538956,1.8,5.906194,0.367238,0.359039,0,1,0
10.48,5.66462,1.8,6.031858,0.367238,0.359039,0,1,0
10.49,5.790283,1.8,6.157522,0.367238,0.359039,0,1,0
10.5,5.915947,1.8,6.283185,0.367238,0.359039,0,1,0
10.51,6.041611,1.8,0.125664,0.367238,0.359039,0,1,0
10.52,6.167275,1.8,0.251327,0.367238,0.359039,1,1,0
10.53,0.009753,1.8,0.376991,0.367238,0.359039,0,1,0
10.54,0.135417,1.8,0.502655,0.367238,0.359039,0,1,0
10.55,0.26108,1.8,0.628319,0.367238,0.359039,0,1,0
10.56,0.386744,1.8,0.753982,0.367238,0.359039,0,1,0
10.57,0.512408,1.8,0.879646,0.367238,0.359039,0,1,0
10.58,0.638071,1.8,1.00531,0.367238,0.359039,0,1,0
10.59,0.763735,1.8,1.130973,0.367238,0.359039,0,1,0
10.6,0.889399,1.8,1.256637,0.367238,0.359039,0,1,0
10.61,1.015063,1.8,1.382301,0.367238,0.359039,0,1,0
10.62,1.140726,1.8,1.507964,0.367238,0.359039,0,1,0
10.63,1.26639,1.8,1.633628,0.367238,0.359039,0,1,0
10.64,1.392054,1.8,1.759292,0.367238,0.359039,0,1,0
10.65,1.517717,1.8,1.884956,0.367238,0.359039,0,1,0
10.66,1.643381,1.8,2.010619,0.367238,0.359039,0,1,0
10.67,1.769045,1.8,2.136283,0.367238,0.359039,0,1,0
10.68,1.894709,1.8,2.261947,0.367238,0.359039,0,1,0
10.69,2.020372,1.8,2.38761,0.367238,0.359039,0,1,0
10.7,2.146036,1.8,2.513274,0.367238,0.359039,0,1,0
10.71,2.2717,1.8,2.638938,0.367238,0.359039,0,1,0
10.72,2.397363,1.8,2.764602,0.367238,0.359039,0,1,0
10.73,2.523027,1.8,2.890265,0.367238,0.359039,0,1,0
10.74,2.648691,1.8,3.015929,0.367238,0.359039,0,1,0
10.75,2.774354,1.8,3.141593,0.367238,0.359039,0,1,0
10.76,2.900018,1.8,3.267256,0.367238,0.359039,0,1,0
10.77,3.025682,1.8,3.39292,0.367238,0.359039,0,1,0
10.78,3.151346,1.8,3.518584,0.367238,0.359039,0,1,0
10.79,3.277009,1.8,3.644247,0.367238,0.359039,0,1,0
10.8,3.402673,1.8,3.769911,0.367238,0.359039,0,1,0
10.81,3.528337,1.8,3.895575,0.367238,0.359039,0,1,0
10.82,3.654,1.8,4.021239,0.367238,0.359039,0,1,0
10.83,3.779664,1.8,4.146902,0.367238,0.359039,0,1,0
10.84,3.905328,1.8,4.272566,0.367238,0.359039,0,1,0
10.85,4.030992,1.8,4.39823,0.367238,0.359039,0,1,0
10.86,4.156655,1.8,4.523893,0.367238,0.359039,0,1,0
10.87,4.282319,1.8,4.649557,0.367238,0.359039,0,1,0
10.88,4.407983,1.8,4.775221,0.367238,0.359039,0,1,0
10.89,4.533646,1.8,4.900885,0.367238,0.359039,0,1,0
10.9,4.65931,1.8,5.026548,0.367238,0.359039,0,1,0
10.91,4.784974,1.8,5.152212,0.367238,0.359039,0,1,0
10.92,4.910637,1.8,5.277876,0.367238,0.359039,0,1,0
10.93,5.036301,1.8,5.403539,0.367238,0.359039,0,1,0
10.94,5.161965,1.8,5.529203,0.367238,0.359039,0,1,0
10.95,5.287629,1.8,5.654867,0.367238,0.359039,0,1,0
10.96,5.413292,1.8,5.78053,0.367238,0.359039,0,1,0
10.97,5.538956,1.8,5.906194,0.367238,0.359039,0,1,0
10.98,5.66462,1.8,6.031858,0.367238,0.359039,0,1,0
10.99,5.790283,1.8,6.157522,0.367238,0.359039,0,1,0
11.0,5.915947,1.8,6.283185,0.367238,0.359039,0,1,0
11.01,6.041611,1.8,0.125664,0.367238,0.359039,0,1,0
11.02,6.167275,1.8,0.251327,0.367238,0.359039,1,1,0
11.03,0.009753,1.8,0.376991,0.367238,0.359039,0,1,0
11.04,0.135417,1.8,0.502655,0.367238,0.359039,0,1,0
11.05,0.26108,1.8,0.628319,0.367238,0.359039,0,1,0
11.06,0.386744,1.8,0.753982,0.367238,0.359039,0,1,0
11.07,0.512408,1.8,0.879646,0.367238,0.359039,0,1,0
11.08,0.638071,1.8,1.00531,0.367238,0.359039,0,1,0
11.09,0.763735,1.8,1.130973,0.367238,0.359039,0,1,0
11.1,0.889399,1.8,1.256637,0.367238,0.359039,0,1,0
11.11,1.015063,1.8,1.382301,0.367238,0.359039,0,1,0
11.12,1.140726,1.8,1.507964,0.367238,0.359039,0,1,0
11.13,1.26639,1.8,1.633628,0.367238,0.359039,0,1,0
11.14,1.392054,1.8,1.759292,0.367238,0.359039,0,1,0
11.15,1.517717,1.8,1.884956,0.367238,0.359039,0,1,0
11.16,1.643381,1.8,2.010619,0.367238,0.359039,0,1,0
11.17,1.769045,1.8,2.136283,0.367238,0.359039,0,1,0
11.18,1.894709,1.8,2.261947,0.367238,0.359039,0,1,0
11.19,2.020372,1.8,2.38761,0.367238,0.359039,0,1,0
11.2,2.146036,1.8,2.513274,0.367238,0.359039,0,1,0
11.21,2.2717,1.8,2.638938,0.367238,0.359039,0,1,0
11.22,2.397363,1.8,2.764602,0.367238,0.359039,0,1,0
11.23,2.523027,1.8,2.890265,0.367238,0.359039,0,1,0
11.24,2.648691,1.8,3.015929,0.367238,0.359039,0,1,0
11.25,2.774354,1.8,3.141593,0.367238,0.359039,0,1,0
11.26,2.900018,1.8,3.267256,0.367238,0.359039,0,1,0
11.27,3.025682,1.8,3.39292,0.367238,0.359039,0,1,0
11.28,3.151346,1.8,3.518584,0.367238,0.359039,0,1,0
11.29,3.277009,1.8,3.644247,0.367238,0.359039,0,1,0
11.3,3.402673,1.8,3.769911,0.367238,0.359039,0,1,0
11.31,3.528337,1.8,3.895575,0.367238,0.359039,0,1,0
11.32,3.654,1.8,4.021239,0.367238,0.359039,0,1,0
11.33,3.779664,1.8,4.146902,0.367238,0.359039,0,1,0
11.34,3.905328,1.8,4.272566,0.367238,0.359039,0,1,0
11.35,4.030992,1.8,4.39823,0.367238,0.359039,0,1,0
11.36,4.156655,1.8,4.523893,0.367238,0.359039,0,1,0
11.37,4.282319,1.8,4.649557,0.367238,0.359039,0,1,0
11.38,4.407983,1.8,4.775221,0.367238,0.359039,0,1,0
11.39,4.533646,1.8,4.900885,0.367238,0.359039,0,1,0
11.4,4.65931,1.8,5.026548,0.367238,0.359039,0,1,0
11.41,4.784974,1.8,5.152212,0.367238,0.359039,0,1,0
11.42,4.910637,1.8,5.277876,0.367238,0.359039,0,1,0
11.43,5.036301,1.8,5.403539,0.367238,0.359039,0,1,0
11.44,5.161965,1.8,5.529203,0.367238,0.359039,0,1,0
11.45,5.287629,1.8,5.654867,0.367238,0.359039,0,1,0
11.46,5.413292,1.8,5.78053,0.367238,0.359039,0,1,0
11.47,5.538956,1.8,5.906194,0.367238,0.359039,0,1,0
11.48,5.66462,1.8,6.031858,0.367238,0.359039,0,1,0
11.49,5.790283,1.8,6.157522,0.367238,0.359039,0,1,0
11.5,5.915947,1.8,6.283185,0.367238,0.359039,0,1,0
11.51,6.041611,1.8,0.125664,0.367238,0.359039,0,1,0
11.52,6.167275,1.8,0.251327,0.367238,0.359039,1,1,0
11.53,0.009753,1.8,0.376991,0.367238,0.359039,0,1,0
11.54,0.135417,1.8,0.502655,0.367238,0.359039,0,1,0
11.55,0.26108,1.8,0.628319,0.367238,0.359039,0,1,0
11.56,0.386744,1.8,0.753982,0.367238,0.359039,0,1,0
11.57,0.512408,1.8,0.879646,0.367238,0.359039,0,1,0
11.58,0.638071,1.8,1.00531,0.367238,0.359039,0,1,0
11.59,0.763735,1.8,1.130973,0.367238,0.359039,0,1,0
11.6,0.889399,1.8,1.256637,0.367238,0.359039,0,1,0
11.61,1.015063,1.8,1.382301,0.367238,0.359039,0,1,0
11.62,1.140726,1.8,1.507964,0.367238,0.359039,0,1,0
11.63,1.26639,1.8,1.633628,0.367238,0.359039,0,1,0
11.64,1.392054,1.8,1.759292,0.367238,0.359039,0,1,0
11.65,1.517717,1.8,1.884956,0.367238,0.359039,0,1,0
11.66,1.643381,1.8,2.010619,0.367238,0.359039,0,1,0
11.67,1.769045,1.8,2.136283,0.367238,0.359039,0,1,0
11.68,1.894709,1.8,2.261947,0.367238,0.359039,0,1,0
11.69,2.020372,1.8,2.38761,0.367238,0.359039,0,1,0
11.7,2.146036,1.8,2.513274,0.367238,0.359039,0,1,0
11.71,2.2717,1.8,2.638938,0.367238,0.359039,0,1,0
11.72,2.397363,1.8,2.764602,0.367238,0.359039,0,1,0
11.73,2.523027,1.8,2.890265,0.367238,0.359039,0,1,0
11.74,2.648691,1.8,3.015929,0.367238,0.359039,0,1,0
11.75,2.774354,1.8,3.141593,0.367238,0.359039,0,1,0
11.76,2.900018,1.8,3.267256,0.367238,0.359039,0,1,0
11.77,3.025682,1.8,3.39292,0.367238,0.359039,0,1,0
11.78,3.151346,1.8,3.518584,0.367238,0.359039,0,1,0
11.79,3.277009,1.8,3.644247,0.367238,0.359039,0,1,0
11.8,3.402673,1.8,3.769911,0.367238,0.359039,0,1,0
11.81,3.528337,1.8,3.895575,0.367238,0.359039,0,1,0
11.82,3.654,1.8,4.021239,0.367238,0.359039,0,1,0
11.83,3.779664,1.8,4.146902,0.367238,0.359039,0,1,0
11.84,3.905328,1.8,4.272566,0.367238,0.359039,0,1,0
11.85,4.030992,1.8,4.39823,0.367238,0.359039,0,1,0
11.86,4.156655,1.8,4.523893,0.367238,0.359039,0,1,0
11.87,4.282319,1.8,4.649557,0.367238,0.359039,0,1,0
11.88,4.407983,1.8,4.775221,0.367238,0.359039,0,1,0
11.89,4.533646,1.8,4.900885,0.367238,0.359039,0,1,0
11.9,4.65931,1.8,5.026548,0.367238,0.359039,0,1,0
11.91,4.784974,1.8,5.152212,0.367238,0.359039,0,1,0
11.92,4.910637,1.8,5.277876,0.367238,0.359039,0,1,0
11.93,5.036301,1.8,5.403539,0.367238,0.359039,0,1,0
11.94,5.161965,1.8,5.529203,0.367238,0.359039,0,1,0
11.95,5.287629,1.8,5.654867,0.367238,0.359039,0,1,0
11.96,5.413292,1.8,5.78053,0.367238,0.359039,0,1,0
11.97,5.538956,1.8,5.906194,0.367238,0.359039,0,1,0
11.98,5.66462,1.8,6.031858,0.367238,0.359039,0,1,0
11.99,5.790283,1.8,6.157522,0.367238,0.359039,0,1,0
12.0,5.915947,1.8,6.283185,0.367238,0.359039,0,1,0
12.01,6.041611,1.8,0.125664,0.367238,0.359039,0,1,0
12.02,6.167275,1.8,0.251327,0.367238,0.359039,1,1,0
12.03,0.009753,1.8,0.376991,0.367238,0.359039,0,1,0
12.04,0.135417,1.8,0.502655,0.367238,0.359039,0,1,0
12.05,0.26108,1.8,0.628319,0.367238,0.359039,0,1,0
12.06,0.386744,1.8,0.753982,0.367238,0.359039,0,1,0
12.07,0.512408,1.8,0.879646,0.367238,0.359039,0,1,0
12.08,0.638071,1.8,1.00531,0.367238,0.359039,0,1,0
12.09,0.763735,1.8,1.130973,0.367238,0.359039,0,1,0
12.1,0.889399,1.8,1.256637,0.367238,0.359039,0,1,0
12.11,1.015063,1.8,1.382301,0.367238,0.359039,0,1,0
12.12,1.140726,1.8,1.507964,0.367238,0.359039,0,1,0
12.13,1.26639,1.8,1.633628,0.367238,0.359039,0,1,0
12.14,1.392054,1.8,1.759292,0.367238,0.359039,0,1,0
12.15,1.517717,1.8,1.884956,0.367238,0.359039,0,1,0
12.16,1.643381,1.8,2.010619,0.367238,0.359039,0,1,0
12.17,1.769045,1.8,2.136283,0.367238,0.359039,0,1,0
12.18,1.894709,1.8,2.261947,0.367238,0.359039,0,1,0
12.19,2.020372,1.8,2.38761,0.367238,0.359039,0,1,0
12.2,2.146036,1.8,2.513274,0.367238,0.359039,0,1,0
12.21,2.2717,1.8,2.638938,0.367238,0.359039,0,1,0
12.22,2.397363,1.8,2.764602,0.367238,0.359039,0,1,0
12.23,2.523027,1.8,2.890265,0.367238,0.359039,0,1,0
12.24,2.648691,1.8,3.015929,0.367238,0.359039,0,1,0
12.25,2.774354,1.8,3.141593,0.367238,0.359039,0,1,0
12.26,2.900018,1.8,3.267256,0.367238,0.359039,0,1,0
