model,variant,topology,freq_set,param_label,K,zero_lag_group_sync_success,phase_locked_group_success,phase_sync_success,frequency_lock_success,one_to_one_flash_lock_success,final_frequency_spread_hz,flash_count_ratio,extra_flash_rate_hz,mean_pairwise_timing_error_s,mean_pairwise_offset_jitter_s,mean_order_parameter_R,sync_diagnostic_label
kuramoto,baseline,directed_chain,moderate_heterogeneity,K=2.5,2.5,False,False,False,False,True,0.098734,1.0,0.0,0.130526,0.096461,0.618936,frequency_not_locked
kuramoto,baseline,directed_chain,moderate_heterogeneity,K=2.5,2.5,False,True,False,True,True,0.005416,1.0,0.0,0.131579,0.006459,0.605072,offset_phase_locked
kuramoto,baseline,directed_chain,moderate_heterogeneity,K=2.5,2.5,False,True,False,True,True,0.007229,1.0,0.0,0.129825,0.008719,0.614236,offset_phase_locked
kuramoto,baseline,directed_chain,strong_heterogeneity,K=2.5,2.5,False,False,False,False,False,0.606319,1.375,0.6,0.12098,0.117349,0.529855,extra_flashes_or_harmonic_locking
kuramoto,baseline,directed_chain,strong_heterogeneity,K=2.5,2.5,False,False,False,False,False,0.604208,1.375,0.6,0.128824,0.127545,0.531476,extra_flashes_or_harmonic_locking
kuramoto,baseline,directed_chain,strong_heterogeneity,K=2.5,2.5,False,False,False,False,False,0.604208,1.375,0.6,0.122549,0.132542,0.531647,extra_flashes_or_harmonic_locking
kuramoto,baseline,directed_chain,strong_heterogeneity,K=2.5,2.5,False,False,False,False,False,0.604208,1.375,0.6,0.121765,0.118563,0.530148,extra_flashes_or_harmonic_locking
kuramoto,baseline,directed_chain,strong_heterogeneity,K=2.5,2.5,False,False,False,False,False,0.604208,1.375,0.6,0.130196,0.132014,0.528599,extra_flashes_or_harmonic_locking
kuramoto,baseline,all_to_all,identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.004127,0.004657,0.999397,full_group_sync
kuramoto,baseline,all_to_all,identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.003492,0.00459,0.999397,full_group_sync
kuramoto,baseline,all_to_all,identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.004762,0.00459,0.999397,full_group_sync
kuramoto,baseline,all_to_all,identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.005079,0.004504,0.999397,full_group_sync
kuramoto,baseline,all_to_all,identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.003492,0.00459,0.999397,full_group_sync
kuramoto,baseline,all_to_all,near_identical,K=3.0,3.0,True,True,True,True,True,0.002059,1.0,0.0,0.019365,0.004293,0.988736,full_group_sync
kuramoto,baseline,all_to_all,near_identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.019365,0.004293,0.988736,full_group_sync
kuramoto,baseline,all_to_all,near_identical,K=3.0,3.0,True,True,True,True,True,0.002059,1.0,0.0,0.019365,0.004293,0.988736,full_group_sync
kuramoto,baseline,all_to_all,near_identical,K=3.0,3.0,True,True,True,True,True,0.002059,1.0,0.0,0.019365,0.004293,0.988736,full_group_sync
kuramoto,baseline,all_to_all,near_identical,K=3.0,3.0,True,True,True,True,True,0.002059,1.0,0.0,0.019048,0.004466,0.988736,full_group_sync
kuramoto,baseline,all_to_all,moderate_heterogeneity,K=3.0,3.0,True,True,True,True,True,0.002055,1.0,0.0,0.034921,0.004641,0.962795,full_group_sync
kuramoto,baseline,all_to_all,moderate_heterogeneity,K=3.0,3.0,True,True,True,True,True,0.002055,1.0,0.0,0.035556,0.004714,0.962795,full_group_sync
kuramoto,baseline,all_to_all,moderate_heterogeneity,K=3.0,3.0,True,True,True,True,True,0.002055,1.0,0.0,0.035238,0.004696,0.962795,full_group_sync
kuramoto,baseline,all_to_all,moderate_heterogeneity,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.035556,0.004696,0.962795,full_group_sync
kuramoto,baseline,all_to_all,moderate_heterogeneity,K=3.0,3.0,True,True,True,True,True,0.002055,1.0,0.0,0.035238,0.004696,0.962795,full_group_sync
kuramoto,baseline,all_to_all,strong_heterogeneity,K=3.0,3.0,False,True,False,True,True,0.0,1.0,0.0,0.092333,0.003634,0.770245,offset_phase_locked
kuramoto,baseline,all_to_all,strong_heterogeneity,K=3.0,3.0,False,True,False,True,True,0.001993,1.0,0.0,0.091639,0.003884,0.770245,offset_phase_locked
kuramoto,baseline,all_to_all,strong_heterogeneity,K=3.0,3.0,False,True,False,True,True,0.0,1.0,0.0,0.092333,0.003908,0.770245,offset_phase_locked
kuramoto,baseline,all_to_all,strong_heterogeneity,K=3.0,3.0,False,True,False,True,True,0.001993,1.0,0.0,0.091639,0.003884,0.770245,offset_phase_locked
kuramoto,baseline,all_to_all,strong_heterogeneity,K=3.0,3.0,False,True,False,True,True,0.001993,1.0,0.0,0.092333,0.003634,0.770245,offset_phase_locked
kuramoto,baseline,chain,identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.00333,0.998644,full_group_sync
kuramoto,baseline,chain,identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.00333,0.998644,full_group_sync
kuramoto,baseline,chain,identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.00333,0.998644,full_group_sync
kuramoto,baseline,chain,identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.00333,0.998644,full_group_sync
kuramoto,baseline,chain,identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.00333,0.998644,full_group_sync
kuramoto,baseline,chain,near_identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.028571,0.003793,0.974913,full_group_sync
kuramoto,baseline,chain,near_identical,K=3.0,3.0,True,True,True,True,True,0.002059,1.0,0.0,0.029206,0.004237,0.974913,full_group_sync
kuramoto,baseline,chain,near_identical,K=3.0,3.0,True,True,True,True,True,0.002059,1.0,0.0,0.028571,0.003839,0.974913,full_group_sync
kuramoto,baseline,chain,near_identical,K=3.0,3.0,True,True,True,True,True,0.002059,1.0,0.0,0.028889,0.004047,0.974913,full_group_sync
kuramoto,baseline,chain,near_identical,K=3.0,3.0,True,True,True,True,True,0.002059,1.0,0.0,0.028889,0.004047,0.974913,full_group_sync
kuramoto,baseline,chain,moderate_heterogeneity,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.051746,0.003565,0.919393,full_group_sync
kuramoto,baseline,chain,moderate_heterogeneity,K=3.0,3.0,True,True,True,True,True,0.002055,1.0,0.0,0.052063,0.003266,0.919393,full_group_sync
kuramoto,baseline,chain,moderate_heterogeneity,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.052063,0.003185,0.919393,full_group_sync
kuramoto,baseline,chain,moderate_heterogeneity,K=3.0,3.0,True,True,True,True,True,0.002055,1.0,0.0,0.052063,0.003266,0.919393,full_group_sync
kuramoto,baseline,chain,moderate_heterogeneity,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.052381,0.002855,0.919393,full_group_sync
kuramoto,baseline,chain,strong_heterogeneity,K=3.0,3.0,False,False,False,True,True,0.00203,1.0,0.0,0.128871,0.073917,0.620921,phase_not_synchronised
kuramoto,baseline,chain,strong_heterogeneity,K=3.0,3.0,False,True,False,True,True,0.0,1.0,0.0,0.120164,0.004252,0.620921,offset_phase_locked
kuramoto,baseline,chain,strong_heterogeneity,K=3.0,3.0,False,False,False,True,True,0.0,1.0,0.0,0.128871,0.074014,0.620921,phase_not_synchronised
kuramoto,baseline,chain,strong_heterogeneity,K=3.0,3.0,False,True,False,True,True,0.00203,1.0,0.0,0.119836,0.003839,0.620921,offset_phase_locked
kuramoto,baseline,chain,strong_heterogeneity,K=3.0,3.0,False,True,False,True,True,0.00203,1.0,0.0,0.120333,0.003503,0.620921,offset_phase_locked
kuramoto,baseline,directed_chain,identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.994743,full_group_sync
kuramoto,baseline,directed_chain,identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.994743,full_group_sync
kuramoto,baseline,directed_chain,identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.994743,full_group_sync
kuramoto,baseline,directed_chain,identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.994743,full_group_sync
kuramoto,baseline,directed_chain,identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.994743,full_group_sync
kuramoto,baseline,directed_chain,near_identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.049,0.004666,0.934908,full_group_sync
kuramoto,baseline,directed_chain,near_identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.049,0.004582,0.934908,full_group_sync
kuramoto,baseline,directed_chain,near_identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.049333,0.004666,0.934908,full_group_sync
kuramoto,baseline,directed_chain,near_identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.049667,0.004582,0.934908,full_group_sync
kuramoto,baseline,directed_chain,near_identical,K=3.0,3.0,True,True,True,True,True,0.0,1.0,0.0,0.049333,0.004666,0.934908,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,K=3.0,3.0,False,True,False,True,True,0.0,1.0,0.0,0.097895,0.003931,0.777787,offset_phase_locked
kuramoto,baseline,directed_chain,moderate_heterogeneity,K=3.0,3.0,False,True,False,True,True,0.0,1.0,0.0,0.096842,0.004491,0.777787,offset_phase_locked
kuramoto,baseline,directed_chain,moderate_heterogeneity,K=3.0,3.0,False,True,False,True,True,0.0,1.0,0.0,0.096842,0.004491,0.777787,offset_phase_locked
kuramoto,baseline,directed_chain,moderate_heterogeneity,K=3.0,3.0,False,True,False,True,True,0.0,1.0,0.0,0.097895,0.003931,0.777787,offset_phase_locked
kuramoto,baseline,directed_chain,moderate_heterogeneity,K=3.0,3.0,False,True,False,True,True,0.0,1.0,0.0,0.096842,0.004491,0.777787,offset_phase_locked
kuramoto,baseline,directed_chain,strong_heterogeneity,K=3.0,3.0,False,False,False,False,False,0.610553,1.375,0.6,0.151837,0.160017,0.449205,extra_flashes_or_harmonic_locking
kuramoto,baseline,directed_chain,strong_heterogeneity,K=3.0,3.0,False,False,False,False,False,0.606319,1.375,0.6,0.144898,0.135636,0.452523,extra_flashes_or_harmonic_locking
kuramoto,baseline,directed_chain,strong_heterogeneity,K=3.0,3.0,False,False,False,False,False,0.612676,1.375,0.6,0.153061,0.13304,0.441997,extra_flashes_or_harmonic_locking
kuramoto,baseline,directed_chain,strong_heterogeneity,K=3.0,3.0,False,False,False,False,False,0.612676,1.375,0.6,0.152653,0.132043,0.447659,extra_flashes_or_harmonic_locking
kuramoto,baseline,directed_chain,strong_heterogeneity,K=3.0,3.0,False,False,False,False,False,0.612676,1.375,0.6,0.153673,0.127147,0.456785,extra_flashes_or_harmonic_locking
kuramoto,baseline,all_to_all,identical,K=3.5,3.5,True,True,True,True,True,0.002072,1.0,0.0,0.004762,0.004696,0.999394,full_group_sync
kuramoto,baseline,all_to_all,identical,K=3.5,3.5,True,True,True,True,True,0.002072,1.0,0.0,0.00381,0.004577,0.999394,full_group_sync
kuramoto,baseline,all_to_all,identical,K=3.5,3.5,True,True,True,True,True,0.002072,1.0,0.0,0.004444,0.004696,0.999394,full_group_sync
kuramoto,baseline,all_to_all,identical,K=3.5,3.5,True,True,True,True,True,0.002072,1.0,0.0,0.004762,0.004661,0.999394,full_group_sync
kuramoto,baseline,all_to_all,identical,K=3.5,3.5,True,True,True,True,True,0.002072,1.0,0.0,0.004762,0.004661,0.999394,full_group_sync
kuramoto,baseline,all_to_all,near_identical,K=3.5,3.5,True,True,True,True,True,0.002072,1.0,0.0,0.016825,0.00459,0.991097,full_group_sync
kuramoto,baseline,all_to_all,near_identical,K=3.5,3.5,True,True,True,True,True,0.0,1.0,0.0,0.017143,0.004661,0.991097,full_group_sync
kuramoto,baseline,all_to_all,near_identical,K=3.5,3.5,True,True,True,True,True,0.0,1.0,0.0,0.017143,0.004661,0.991097,full_group_sync
kuramoto,baseline,all_to_all,near_identical,K=3.5,3.5,True,True,True,True,True,0.002072,1.0,0.0,0.016825,0.00459,0.991097,full_group_sync
kuramoto,baseline,all_to_all,near_identical,K=3.5,3.5,True,True,True,True,True,0.002072,1.0,0.0,0.017143,0.004661,0.991097,full_group_sync
kuramoto,baseline,all_to_all,moderate_heterogeneity,K=3.5,3.5,True,True,True,True,True,0.002068,1.0,0.0,0.030159,0.00459,0.97203,full_group_sync
kuramoto,baseline,all_to_all,moderate_heterogeneity,K=3.5,3.5,True,True,True,True,True,0.002068,1.0,0.0,0.030476,0.004661,0.97203,full_group_sync
kuramoto,baseline,all_to_all,moderate_heterogeneity,K=3.5,3.5,True,True,True,True,True,0.002068,1.0,0.0,0.030159,0.00459,0.97203,full_group_sync
kuramoto,baseline,all_to_all,moderate_heterogeneity,K=3.5,3.5,True,True,True,True,True,0.002068,1.0,0.0,0.030159,0.00459,0.97203,full_group_sync
kuramoto,baseline,all_to_all,moderate_heterogeneity,K=3.5,3.5,True,True,True,True,True,0.002068,1.0,0.0,0.030794,0.004696,0.97203,full_group_sync
kuramoto,baseline,all_to_all,strong_heterogeneity,K=3.5,3.5,True,True,True,True,True,0.002017,1.0,0.0,0.067333,0.003861,0.874471,full_group_sync
kuramoto,baseline,all_to_all,strong_heterogeneity,K=3.5,3.5,True,True,True,True,True,0.0,1.0,0.0,0.066667,0.003055,0.874471,full_group_sync
kuramoto,baseline,all_to_all,strong_heterogeneity,K=3.5,3.5,True,True,True,True,True,0.0,1.0,0.0,0.066667,0.002667,0.874471,full_group_sync
kuramoto,baseline,all_to_all,strong_heterogeneity,K=3.5,3.5,True,True,True,True,True,0.0,1.0,0.0,0.066667,0.002667,0.874471,full_group_sync
kuramoto,baseline,all_to_all,strong_heterogeneity,K=3.5,3.5,True,True,True,True,True,0.0,1.0,0.0,0.067333,0.003861,0.874471,full_group_sync
kuramoto,baseline,chain,identical,K=3.5,3.5,True,True,True,True,True,0.002072,1.0,0.0,0.006667,0.00333,0.998637,full_group_sync
kuramoto,baseline,chain,identical,K=3.5,3.5,True,True,True,True,True,0.002072,1.0,0.0,0.006667,0.003299,0.998637,full_group_sync
kuramoto,baseline,chain,identical,K=3.5,3.5,True,True,True,True,True,0.002072,1.0,0.0,0.006667,0.003299,0.998637,full_group_sync
kuramoto,baseline,chain,identical,K=3.5,3.5,True,True,True,True,True,0.002072,1.0,0.0,0.006667,0.00333,0.998637,full_group_sync
kuramoto,baseline,chain,identical,K=3.5,3.5,True,True,True,True,True,0.002072,1.0,0.0,0.006667,0.003299,0.998637,full_group_sync
kuramoto,baseline,chain,near_identical,K=3.5,3.5,True,True,True,True,True,0.002072,1.0,0.0,0.025397,0.003185,0.980123,full_group_sync
kuramoto,baseline,chain,near_identical,K=3.5,3.5,True,True,True,True,True,0.002072,1.0,0.0,0.025397,0.003185,0.980123,full_group_sync
kuramoto,baseline,chain,near_identical,K=3.5,3.5,True,True,True,True,True,0.002072,1.0,0.0,0.025714,0.002855,0.980123,full_group_sync
kuramoto,baseline,chain,near_identical,K=3.5,3.5,True,True,True,True,True,0.0,1.0,0.0,0.025397,0.003185,0.980123,full_group_sync
kuramoto,baseline,chain,near_identical,K=3.5,3.5,True,True,True,True,True,0.0,1.0,0.0,0.025079,0.003565,0.980123,full_group_sync
kuramoto,baseline,chain,moderate_heterogeneity,K=3.5,3.5,True,True,True,True,True,0.002068,1.0,0.0,0.045079,0.004657,0.938782,full_group_sync
kuramoto,baseline,chain,moderate_heterogeneity,K=3.5,3.5,True,True,True,True,True,0.002068,1.0,0.0,0.045079,0.004657,0.938782,full_group_sync
kuramoto,baseline,chain,moderate_heterogeneity,K=3.5,3.5,True,True,True,True,True,0.002068,1.0,0.0,0.045397,0.004577,0.938782,full_group_sync
kuramoto,baseline,chain,moderate_heterogeneity,K=3.5,3.5,True,True,True,True,True,0.002068,1.0,0.0,0.045079,0.004641,0.938782,full_group_sync
kuramoto,baseline,chain,moderate_heterogeneity,K=3.5,3.5,True,True,True,True,True,0.002068,1.0,0.0,0.045079,0.004641,0.938782,full_group_sync
kuramoto,baseline,chain,strong_heterogeneity,K=3.5,3.5,False,True,False,True,True,0.0,1.0,0.0,0.094667,0.003333,0.754906,offset_phase_locked
kuramoto,baseline,chain,strong_heterogeneity,K=3.5,3.5,False,False,False,True,True,0.002051,1.0,0.0,0.104516,0.072737,0.754906,phase_not_synchronised
kuramoto,baseline,chain,strong_heterogeneity,K=3.5,3.5,False,False,False,True,True,0.0,1.0,0.0,0.104194,0.072236,0.754906,phase_not_synchronised
kuramoto,baseline,chain,strong_heterogeneity,K=3.5,3.5,False,False,False,True,True,0.0,1.0,0.0,0.104516,0.073655,0.754906,phase_not_synchronised
kuramoto,baseline,chain,strong_heterogeneity,K=3.5,3.5,False,False,False,True,True,0.002051,1.0,0.0,0.105484,0.073892,0.754906,phase_not_synchronised
kuramoto,baseline,directed_chain,identical,K=3.5,3.5,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.994743,full_group_sync
kuramoto,baseline,directed_chain,identical,K=3.5,3.5,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.994743,full_group_sync
kuramoto,baseline,directed_chain,identical,K=3.5,3.5,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.994743,full_group_sync
kuramoto,baseline,directed_chain,identical,K=3.5,3.5,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.994743,full_group_sync
kuramoto,baseline,directed_chain,identical,K=3.5,3.5,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.994743,full_group_sync
kuramoto,baseline,directed_chain,near_identical,K=3.5,3.5,True,True,True,True,True,0.0,1.0,0.0,0.044,0.0043,0.94817,full_group_sync
kuramoto,baseline,directed_chain,near_identical,K=3.5,3.5,True,True,True,True,True,0.0,1.0,0.0,0.043667,0.004051,0.94817,full_group_sync
kuramoto,baseline,directed_chain,near_identical,K=3.5,3.5,True,True,True,True,True,0.0,1.0,0.0,0.043667,0.004051,0.94817,full_group_sync
kuramoto,baseline,directed_chain,near_identical,K=3.5,3.5,True,True,True,True,True,0.0,1.0,0.0,0.044,0.004018,0.94817,full_group_sync
kuramoto,baseline,directed_chain,near_identical,K=3.5,3.5,True,True,True,True,True,0.0,1.0,0.0,0.044,0.0043,0.94817,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,K=3.5,3.5,False,True,False,True,True,0.0,1.0,0.0,0.082456,0.004099,0.839673,offset_phase_locked
kuramoto,baseline,directed_chain,moderate_heterogeneity,K=3.5,3.5,False,True,False,True,True,0.0,1.0,0.0,0.082105,0.003931,0.839673,offset_phase_locked
kuramoto,baseline,directed_chain,moderate_heterogeneity,K=3.5,3.5,False,True,False,True,True,0.0,1.0,0.0,0.082105,0.003931,0.839673,offset_phase_locked
kuramoto,baseline,directed_chain,moderate_heterogeneity,K=3.5,3.5,False,True,False,True,True,0.0,1.0,0.0,0.082105,0.003099,0.839673,offset_phase_locked
kuramoto,baseline,directed_chain,moderate_heterogeneity,K=3.5,3.5,False,True,False,True,True,0.0,1.0,0.0,0.082105,0.003931,0.839673,offset_phase_locked
kuramoto,baseline,directed_chain,strong_heterogeneity,K=3.5,3.5,False,False,False,False,False,0.59205,1.3125,0.5,0.148333,0.123125,0.523148,extra_flashes_or_harmonic_locking
kuramoto,baseline,directed_chain,strong_heterogeneity,K=3.5,3.5,False,False,False,False,False,0.551282,1.3125,0.5,0.143125,0.111283,0.517575,extra_flashes_or_harmonic_locking
kuramoto,baseline,directed_chain,strong_heterogeneity,K=3.5,3.5,False,False,False,False,False,0.54918,1.3125,0.5,0.140208,0.106546,0.506416,extra_flashes_or_harmonic_locking
kuramoto,baseline,directed_chain,strong_heterogeneity,K=3.5,3.5,False,False,False,False,False,0.59205,1.3125,0.5,0.144167,0.108978,0.5294,extra_flashes_or_harmonic_locking
kuramoto,baseline,directed_chain,strong_heterogeneity,K=3.5,3.5,False,False,False,False,False,0.596436,1.3125,0.5,0.143542,0.114835,0.527463,extra_flashes_or_harmonic_locking
kuramoto,baseline,all_to_all,identical,K=4.0,4.0,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.999391,full_group_sync
kuramoto,baseline,all_to_all,identical,K=4.0,4.0,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,0.999391,full_group_sync
kuramoto,baseline,all_to_all,identical,K=4.0,4.0,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.999391,full_group_sync
kuramoto,baseline,all_to_all,identical,K=4.0,4.0,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.999391,full_group_sync
kuramoto,baseline,all_to_all,identical,K=4.0,4.0,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.999391,full_group_sync
kuramoto,baseline,all_to_all,near_identical,K=4.0,4.0,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.992673,full_group_sync
kuramoto,baseline,all_to_all,near_identical,K=4.0,4.0,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.992673,full_group_sync
kuramoto,baseline,all_to_all,near_identical,K=4.0,4.0,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.992673,full_group_sync
kuramoto,baseline,all_to_all,near_identical,K=4.0,4.0,True,True,True,True,True,0.00208,1.0,0.0,0.016508,0.00333,0.992673,full_group_sync
kuramoto,baseline,all_to_all,near_identical,K=4.0,4.0,True,True,True,True,True,0.00208,1.0,0.0,0.02,0.003143,0.992673,full_group_sync
kuramoto,baseline,all_to_all,moderate_heterogeneity,K=4.0,4.0,True,True,True,True,True,0.0,1.0,0.0,0.026667,0.0,0.977923,full_group_sync
kuramoto,baseline,all_to_all,moderate_heterogeneity,K=4.0,4.0,True,True,True,True,True,0.0,1.0,0.0,0.026667,0.0,0.977923,full_group_sync
kuramoto,baseline,all_to_all,moderate_heterogeneity,K=4.0,4.0,True,True,True,True,True,0.00208,1.0,0.0,0.026984,0.00142,0.977923,full_group_sync
