agent_id,f_lock_hz,fire_count,flash_on,frequency_hz,lock_hold_state,phase_rad,pi_flash_events_consumed,received_neighbour_events,role,t_s,topology
V0,,118,1,1.843335,acquisition,0.967962,117,238,virtual,51.356802,all_to_all
V1,,121,1,1.843335,acquisition,0.967963,117,235,virtual,51.356802,all_to_all
P0,,118,1,1.868449,acquisition,0.359307,,0,pi,51.356802,all_to_all
V0,,118,1,1.837952,acquisition,2.448692,118,239,virtual,51.556885,all_to_all
V1,,121,1,1.837952,acquisition,2.448692,118,236,virtual,51.556885,all_to_all
P0,,118,0,1.867255,acquisition,2.674488,,0,pi,51.556885,all_to_all
V0,,118,0,1.82862,acquisition,4.654973,118,239,virtual,51.757113,all_to_all
V1,,121,0,1.82862,acquisition,4.654974,118,236,virtual,51.757113,all_to_all
P0,,118,0,1.86309,acquisition,4.966734,,0,pi,51.757113,all_to_all
V0,,119,1,1.819565,acquisition,0.562821,118,240,virtual,52.006075,all_to_all
V1,,122,1,1.819565,acquisition,0.562821,118,237,virtual,52.006075,all_to_all
P0,,119,0,1.859198,acquisition,1.553561,,0,pi,52.006075,all_to_all
V0,,119,0,1.810103,acquisition,3.125403,119,241,virtual,52.2241,all_to_all
V1,,122,0,1.810103,acquisition,3.125404,119,238,virtual,52.2241,all_to_all
P0,,119,0,1.853729,acquisition,3.960706,,0,pi,52.2241,all_to_all
V0,,120,1,1.799791,acquisition,0.133239,119,241,virtual,52.457233,all_to_all
V1,,123,1,1.799791,acquisition,0.13324,119,238,virtual,52.457233,all_to_all
P0,,120,1,1.848409,acquisition,0.137778,,0,pi,52.457233,all_to_all
V0,,120,1,1.796661,acquisition,1.600291,120,243,virtual,52.657471,all_to_all
V1,,123,1,1.796661,acquisition,1.600291,120,240,virtual,52.657471,all_to_all
P0,,120,0,1.846066,acquisition,2.316059,,0,pi,52.657471,all_to_all
V0,,120,0,1.793698,acquisition,3.811077,120,243,virtual,52.857677,all_to_all
V1,,123,0,1.793698,acquisition,3.811077,120,240,virtual,52.857677,all_to_all
P0,,120,0,1.845405,acquisition,4.443789,,0,pi,52.857677,all_to_all
V0,,121,1,1.790497,acquisition,1.216545,121,245,virtual,53.129907,all_to_all
V1,,124,1,1.790497,acquisition,1.216545,121,242,virtual,53.129907,all_to_all
P0,,122,1,1.845854,acquisition,1.176522,,0,pi,53.129907,all_to_all
V0,,121,0,1.78927,acquisition,3.03479,122,246,virtual,53.358116,all_to_all
V1,,124,0,1.78927,acquisition,3.03479,122,243,virtual,53.358116,all_to_all
P0,,122,0,1.843217,acquisition,3.695039,,0,pi,53.358116,all_to_all
V0,,121,0,1.787801,acquisition,5.551947,122,246,virtual,53.591173,all_to_all
V1,,124,0,1.787801,acquisition,5.551947,122,243,virtual,53.591173,all_to_all
P0,,122,0,1.836055,acquisition,6.225098,,0,pi,53.591173,all_to_all
V0,,122,1,1.787287,acquisition,1.42799,123,248,virtual,53.791472,all_to_all
V1,,125,1,1.787287,acquisition,1.42799,123,245,virtual,53.791472,all_to_all
P0,,123,0,1.831727,acquisition,2.16191,,0,pi,53.791472,all_to_all
V0,,122,0,1.789003,acquisition,3.973226,123,248,virtual,53.991672,all_to_all
V1,,125,0,1.789003,acquisition,3.973226,123,245,virtual,53.991672,all_to_all
P0,,123,0,1.821268,acquisition,4.263258,,0,pi,53.991672,all_to_all
V0,,123,1,1.791864,acquisition,0.988962,123,249,virtual,54.191848,all_to_all
V1,,126,1,1.791864,acquisition,0.988963,123,246,virtual,54.191848,all_to_all
P0,,124,1,1.810803,acquisition,0.066069,,0,pi,54.191848,all_to_all
V0,,123,1,1.792765,acquisition,2.083965,124,250,virtual,54.425418,all_to_all
V1,,126,1,1.792765,acquisition,2.083966,124,247,virtual,54.425418,all_to_all
P0,,124,0,1.806815,acquisition,2.662283,,0,pi,54.425418,all_to_all
V0,,123,0,1.794425,acquisition,4.257321,124,250,virtual,54.625653,all_to_all
V1,,126,0,1.794425,acquisition,4.257321,124,247,virtual,54.625653,all_to_all
P0,,124,0,1.796205,acquisition,4.840249,,0,pi,54.625653,all_to_all
V0,,124,1,1.796236,acquisition,0.510678,125,252,virtual,54.861812,all_to_all
V1,,127,1,1.796236,acquisition,0.510678,125,249,virtual,54.861812,all_to_all
P0,,125,0,1.790009,acquisition,1.190258,,0,pi,54.861812,all_to_all
V0,,124,0,1.800282,acquisition,3.086633,125,252,virtual,55.092384,all_to_all
V1,,127,0,1.800282,acquisition,3.086633,125,249,virtual,55.092384,all_to_all
P0,,125,0,1.782041,acquisition,3.65226,,0,pi,55.092384,all_to_all
V0,,124,0,1.805004,acquisition,5.692468,125,252,virtual,55.292492,all_to_all
V1,,127,0,1.805004,acquisition,5.692468,125,249,virtual,55.292492,all_to_all
P0,,125,0,1.777533,acquisition,5.716488,,0,pi,55.292492,all_to_all
V0,,125,0,1.811165,acquisition,3.874225,126,254,virtual,55.654269,all_to_all
V1,,128,0,1.811165,acquisition,3.874225,126,251,virtual,55.654269,all_to_all
P0,,126,0,1.776261,acquisition,3.416979,,2,pi,55.654269,all_to_all
V0,,126,0,1.810523,acquisition,4.325488,127,256,virtual,55.934193,all_to_all
V1,,129,0,1.810523,acquisition,4.325488,127,253,virtual,55.934193,all_to_all
P0,,127,1,1.775656,acquisition,0.23508,,0,pi,55.934193,all_to_all
V0,,128,0,1.808223,acquisition,3.920029,127,258,virtual,56.40664,all_to_all
V1,,131,0,1.808223,acquisition,3.920029,127,255,virtual,56.40664,all_to_all
P0,,127,0,1.775069,acquisition,5.485477,,0,pi,56.40664,all_to_all
V0,,128,0,1.807948,acquisition,6.087028,127,258,virtual,57.557147,all_to_all
V1,,131,0,1.807948,acquisition,6.087028,127,255,virtual,57.557147,all_to_all
P0,,128,1,1.774112,acquisition,5.734018,,2,pi,57.557147,all_to_all
V0,,129,1,1.803011,acquisition,1.639477,128,260,virtual,57.813178,all_to_all
V1,,132,1,1.803011,acquisition,1.639477,128,257,virtual,57.813178,all_to_all
P0,,129,1,1.772864,acquisition,2.290356,,0,pi,57.813178,all_to_all
V0,,129,0,1.794705,acquisition,3.448281,129,261,virtual,58.0277,all_to_all
V1,,132,0,1.794705,acquisition,3.448281,129,258,virtual,58.0277,all_to_all
P0,,129,0,1.766053,acquisition,4.632459,,0,pi,58.0277,all_to_all
V0,,129,0,1.782808,acquisition,5.92944,130,262,virtual,58.296165,all_to_all
V1,,132,0,1.782808,acquisition,5.92944,130,259,virtual,58.296165,all_to_all
P0,,130,0,1.755895,acquisition,1.27347,,0,pi,58.296165,all_to_all
V0,,130,1,1.780581,acquisition,2.218357,130,263,virtual,58.527995,all_to_all
V1,,133,1,1.780581,acquisition,2.218357,130,260,virtual,58.527995,all_to_all
P0,,130,0,1.74027,acquisition,3.72261,,0,pi,58.527995,all_to_all
V0,,130,0,1.78372,acquisition,5.601895,130,263,virtual,58.763246,all_to_all
V1,,133,0,1.78372,acquisition,5.601895,130,260,virtual,58.763246,all_to_all
P0,,131,1,1.71421,acquisition,0.137033,,0,pi,58.763246,all_to_all
V0,,131,1,1.783365,acquisition,1.200662,131,265,virtual,58.9947,all_to_all
V1,,134,1,1.783365,acquisition,1.200662,131,262,virtual,58.9947,all_to_all
P0,,131,0,1.698386,acquisition,2.8012,,0,pi,58.9947,all_to_all
V0,,131,0,1.780584,acquisition,3.44939,131,265,virtual,59.195151,all_to_all
V1,,134,0,1.780584,acquisition,3.44939,131,262,virtual,59.195151,all_to_all
P0,,131,0,1.678957,acquisition,4.886098,,0,pi,59.195151,all_to_all
V0,,132,1,1.775698,acquisition,0.51592,132,267,virtual,59.463301,all_to_all
V1,,135,1,1.775698,acquisition,0.51592,132,264,virtual,59.463301,all_to_all
P0,,132,0,1.663697,acquisition,1.147897,,0,pi,59.463301,all_to_all
V0,,132,0,1.772253,acquisition,3.098347,132,267,virtual,59.695563,all_to_all
V1,,135,0,1.772253,acquisition,3.098347,132,264,virtual,59.695563,all_to_all
P0,,132,0,1.653301,acquisition,3.380241,,0,pi,59.695563,all_to_all
V0,,132,0,1.769658,acquisition,5.301627,132,267,virtual,59.92823,all_to_all
V1,,135,0,1.769658,acquisition,5.301627,132,264,virtual,59.92823,all_to_all
P0,,132,0,1.644482,acquisition,5.655263,,0,pi,59.92823,all_to_all
