t_s,phase_rad,freq_hz,phase_err,flash
0.002531,0.023849,1.5,0.0,0
0.002534,0.023881,1.5,0.0,0
0.002537,0.023913,1.5,0.0,0
0.002541,0.023946,1.5,0.0,0
0.002544,0.023979,1.5,0.0,0
0.002549,0.024021,1.5,0.0,0
0.002553,0.024063,1.5,0.0,0
0.002557,0.024096,1.5,0.0,0
0.00256,0.024128,1.5,0.0,0
0.002563,0.02416,1.5,0.0,0
0.002567,0.024192,1.5,0.0,0
0.00257,0.024223,1.5,0.0,0
0.002574,0.024256,1.5,0.0,0
0.002577,0.024287,1.5,0.0,0
0.00258,0.024319,1.5,0.0,0
0.002584,0.02435,1.5,0.0,0
0.002587,0.024381,1.5,0.0,0
0.00259,0.02441,1.5,0.0,0
0.002593,0.024442,1.5,0.0,0
0.002597,0.024473,1.5,0.0,0
0.0026,0.024505,1.5,0.0,0
0.002605,0.02455,1.5,0.0,0
0.002608,0.024582,1.5,0.0,0
0.002613,0.024623,1.5,0.0,0
0.002616,0.024653,1.5,0.0,0
0.002619,0.024684,1.5,0.0,0
0.002623,0.024716,1.5,0.0,0
0.002626,0.024748,1.5,0.0,0
0.002629,0.024779,1.5,0.0,0
0.002632,0.02481,1.5,0.0,0
0.002636,0.024846,1.5,0.0,0
0.00264,0.024879,1.5,0.0,0
0.002644,0.024923,1.5,0.0,0
0.002648,0.024955,1.5,0.0,0
0.002651,0.024985,1.5,0.0,0
0.002654,0.025016,1.5,0.0,0
0.002658,0.025046,1.5,0.0,0
0.002662,0.025087,1.5,0.0,0
0.002666,0.025122,1.5,0.0,0
0.002669,0.025153,1.5,0.0,0
0.002672,0.025187,1.5,0.0,0
0.002676,0.025218,1.5,0.0,0
0.002679,0.025248,1.5,0.0,0
0.002682,0.025279,1.5,0.0,0
0.002685,0.02531,1.5,0.0,0
0.002689,0.025341,1.5,0.0,0
0.002692,0.025372,1.5,0.0,0
0.002695,0.025404,1.5,0.0,0
0.002699,0.025434,1.5,0.0,0
0.002702,0.025465,1.5,0.0,0
0.002705,0.025495,1.5,0.0,0
0.002708,0.025526,1.5,0.0,0
0.002712,0.025557,1.5,0.0,0
0.002716,0.025599,1.5,0.0,0
0.002719,0.025631,1.5,0.0,0
0.002724,0.025671,1.5,0.0,0
0.002727,0.025702,1.5,0.0,0
0.002731,0.025744,1.5,0.0,0
0.002735,0.025776,1.5,0.0,0
0.002738,0.025806,1.5,0.0,0
0.002741,0.025837,1.5,0.0,0
0.002745,0.025868,1.5,0.0,0
0.002749,0.025905,1.5,0.0,0
0.002752,0.025936,1.5,0.0,0
0.002759,0.026003,1.5,0.0,0
0.002762,0.026036,1.5,0.0,0
0.002766,0.026068,1.5,0.0,0
0.002769,0.0261,1.5,0.0,0
0.002773,0.026135,1.5,0.0,0
0.002778,0.026186,1.5,0.0,0
0.002782,0.026218,1.5,0.0,0
0.002785,0.02625,1.5,0.0,0
0.002788,0.026281,1.5,0.0,0
0.002792,0.026312,1.5,0.0,0
0.002795,0.026343,1.5,0.0,0
0.002798,0.026373,1.5,0.0,0
0.002807,0.026458,1.5,0.0,0
0.002811,0.026491,1.5,0.0,0
0.002814,0.026524,1.5,0.0,0
0.002818,0.026556,1.5,0.0,0
0.002821,0.026587,1.5,0.0,0
0.002824,0.026618,1.5,0.0,0
0.002829,0.026663,1.5,0.0,0
0.002833,0.026696,1.5,0.0,0
0.002836,0.026726,1.5,0.0,0
0.002841,0.026772,1.5,0.0,0
0.002844,0.026804,1.5,0.0,0
0.002849,0.026846,1.5,0.0,0
0.002852,0.026879,1.5,0.0,0
0.002856,0.026912,1.5,0.0,0
0.002859,0.026944,1.5,0.0,0
0.002862,0.026976,1.5,0.0,0
0.002865,0.027006,1.5,0.0,0
0.002869,0.027036,1.5,0.0,0
0.002872,0.027067,1.5,0.0,0
0.002875,0.027097,1.5,0.0,0
0.002879,0.027129,1.5,0.0,0
0.002882,0.02716,1.5,0.0,0
0.002885,0.02719,1.5,0.0,0
0.002888,0.027222,1.5,0.0,0
0.002892,0.027254,1.5,0.0,0
0.002896,0.027296,1.5,0.0,0
0.0029,0.027328,1.5,0.0,0
0.002903,0.027361,1.5,0.0,0
0.002906,0.027392,1.5,0.0,0
0.00291,0.027423,1.5,0.0,0
0.002913,0.027455,1.5,0.0,0
0.002917,0.027487,1.5,0.0,0
0.002921,0.02753,1.5,0.0,0
0.002925,0.027563,1.5,0.0,0
0.002928,0.027594,1.5,0.0,0
0.002931,0.027625,1.5,0.0,0
0.002934,0.027656,1.5,0.0,0
0.002938,0.027689,1.5,0.0,0
0.002941,0.02772,1.5,0.0,0
0.002945,0.027756,1.5,0.0,0
0.002948,0.027787,1.5,0.0,0
0.002953,0.027834,1.5,0.0,0
0.002957,0.027867,1.5,0.0,0
0.002962,0.027912,1.5,0.0,0
0.002965,0.027944,1.5,0.0,0
0.002968,0.027976,1.5,0.0,0
0.002972,0.028008,1.5,0.0,0
0.002975,0.02804,1.5,0.0,0
0.002978,0.028071,1.5,0.0,0
0.002982,0.028103,1.5,0.0,0
0.002985,0.028133,1.5,0.0,0
0.002988,0.028163,1.5,0.0,0
0.002991,0.028194,1.5,0.0,0
0.002995,0.028225,1.5,0.0,0
0.002998,0.028255,1.5,0.0,0
0.003001,0.028286,1.5,0.0,0
0.003006,0.028326,1.5,0.0,0
0.003009,0.028362,1.5,0.0,0
0.003014,0.028403,1.5,0.0,0
0.003017,0.028438,1.5,0.0,0
0.003021,0.028469,1.5,0.0,0
0.003024,0.0285,1.5,0.0,0
0.003027,0.028531,1.5,0.0,0
0.003031,0.028563,1.5,0.0,0
0.003034,0.028593,1.5,0.0,0
0.003037,0.028623,1.5,0.0,0
0.00304,0.028652,1.5,0.0,0
0.003043,0.028683,1.5,0.0,0
0.003047,0.028714,1.5,0.0,0
0.00305,0.028745,1.5,0.0,0
0.003053,0.028776,1.5,0.0,0
0.003057,0.028808,1.5,0.0,0
0.003061,0.028847,1.5,0.0,0
0.003064,0.02888,1.5,0.0,0
0.003068,0.028912,1.5,0.0,0
0.003072,0.028957,1.5,0.0,0
0.003076,0.028989,1.5,0.0,0
0.003079,0.02902,1.5,0.0,0
0.003083,0.029054,1.5,0.0,0
0.003086,0.029084,1.5,0.0,0
0.003089,0.029115,1.5,0.0,0
0.003092,0.029145,1.5,0.0,0
0.003096,0.029177,1.5,0.0,0
0.0031,0.02922,1.5,0.0,0
0.003104,0.029251,1.5,0.0,0
0.003107,0.029283,1.5,0.0,0
0.00311,0.029313,1.5,0.0,0
0.003114,0.029346,1.5,0.0,0
0.00312,0.029404,1.5,0.0,0
0.003124,0.029438,1.5,0.0,0
0.003127,0.02947,1.5,0.0,0
0.00313,0.029503,1.5,0.0,0
0.003134,0.029539,1.5,0.0,0
0.003138,0.029571,1.5,0.0,0
0.003141,0.029604,1.5,0.0,0
0.003144,0.029635,1.5,0.0,0
0.003148,0.029667,1.5,0.0,0
0.003151,0.029698,1.5,0.0,0
0.003155,0.02973,1.5,0.0,0
0.003158,0.029763,1.5,0.0,0
0.003161,0.029795,1.5,0.0,0
0.003165,0.029827,1.5,0.0,0
0.003168,0.029859,1.5,0.0,0
0.003171,0.029891,1.5,0.0,0
0.003176,0.029937,1.5,0.0,0
0.00318,0.029972,1.5,0.0,0
0.003183,0.030003,1.5,0.0,0
0.003188,0.030045,1.5,0.0,0
0.003192,0.030087,1.5,0.0,0
0.003196,0.030119,1.5,0.0,0
0.003199,0.030152,1.5,0.0,0
0.003203,0.030184,1.5,0.0,0
0.003206,0.030215,1.5,0.0,0
0.003209,0.030249,1.5,0.0,0
0.003213,0.03028,1.5,0.0,0
0.003216,0.030312,1.5,0.0,0
0.00322,0.030343,1.5,0.0,0
0.003223,0.030375,1.5,0.0,0
0.003226,0.030407,1.5,0.0,0
0.00323,0.030439,1.5,0.0,0
0.003235,0.030484,1.5,0.0,0
0.003238,0.030516,1.5,0.0,0
0.003242,0.030551,1.5,0.0,0
0.003245,0.030583,1.5,0.0,0
0.003248,0.030615,1.5,0.0,0
0.003251,0.030645,1.5,0.0,0
0.003255,0.030676,1.5,0.0,0
0.003258,0.030707,1.5,0.0,0
0.003262,0.030739,1.5,0.0,0
0.003265,0.03077,1.5,0.0,0
0.003268,0.030802,1.5,0.0,0
0.003272,0.030834,1.5,0.0,0
0.003275,0.030866,1.5,0.0,0
0.003278,0.030897,1.5,0.0,0
0.003283,0.030941,1.5,0.0,0
0.003286,0.030973,1.5,0.0,0
0.003291,0.031017,1.5,0.0,0
0.003294,0.031049,1.5,0.0,0
0.003298,0.031081,1.5,0.0,0
0.003302,0.031123,1.5,0.0,0
0.003306,0.031155,1.5,0.0,0
0.003309,0.031187,1.5,0.0,0
0.003312,0.031217,1.5,0.0,0
0.003316,0.031248,1.5,0.0,0
0.003319,0.031278,1.5,0.0,0
0.003322,0.031309,1.5,0.0,0
0.003325,0.031339,1.5,0.0,0
0.003328,0.03137,1.5,0.0,0
0.003332,0.031401,1.5,0.0,0
0.003335,0.031433,1.5,0.0,0
0.003338,0.031463,1.5,0.0,0
0.003342,0.031493,1.5,0.0,0
0.003346,0.031539,1.5,0.0,0
0.00335,0.031571,1.5,0.0,0
0.003353,0.031602,1.5,0.0,0
0.003356,0.031632,1.5,0.0,0
0.00336,0.031663,1.5,0.0,0
0.003363,0.031696,1.5,0.0,0
0.003366,0.031726,1.5,0.0,0
0.003369,0.031757,1.5,0.0,0
0.003374,0.0318,1.5,0.0,0
0.003377,0.03183,1.5,0.0,0
0.003381,0.031861,1.5,0.0,0
0.003384,0.031893,1.5,0.0,0
0.003387,0.031925,1.5,0.0,0
0.003391,0.031955,1.5,0.0,0
0.003394,0.031986,1.5,0.0,0
0.003397,0.032017,1.5,0.0,0
0.003401,0.032058,1.5,0.0,0
0.003405,0.03209,1.5,0.0,0
0.003409,0.032132,1.5,0.0,0
0.003413,0.032164,1.5,0.0,0
0.003416,0.032198,1.5,0.0,0
0.00342,0.032229,1.5,0.0,0
0.003423,0.032262,1.5,0.0,0
0.003426,0.032292,1.5,0.0,0
0.00343,0.032322,1.5,0.0,0
0.003433,0.032353,1.5,0.0,0
0.003436,0.032384,1.5,0.0,0
0.003439,0.032416,1.5,0.0,0
0.003443,0.032446,1.5,0.0,0
0.003446,0.032477,1.5,0.0,0
0.003449,0.032507,1.5,0.0,0
0.003453,0.032548,1.5,0.0,0
0.003457,0.032581,1.5,0.0,0
0.003461,0.032623,1.5,0.0,0
0.003465,0.032654,1.5,0.0,0
0.003468,0.032686,1.5,0.0,0
0.003472,0.032718,1.5,0.0,0
0.003476,0.032761,1.5,0.0,0
0.003479,0.032792,1.5,0.0,0
0.003483,0.032824,1.5,0.0,0
0.003486,0.032854,1.5,0.0,0
0.003489,0.032884,1.5,0.0,0
0.003492,0.032914,1.5,0.0,0
0.003496,0.032945,1.5,0.0,0
0.003499,0.032976,1.5,0.0,0
0.003502,0.033006,1.5,0.0,0
0.003505,0.033037,1.5,0.0,0
0.00351,0.033078,1.5,0.0,0
0.003515,0.033125,1.5,0.0,0
0.003518,0.033157,1.5,0.0,0
0.003522,0.033199,1.5,0.0,0
0.003526,0.03323,1.5,0.0,0
0.003529,0.033262,1.5,0.0,0
0.003532,0.033292,1.5,0.0,0
0.003536,0.033324,1.5,0.0,0
0.003539,0.033355,1.5,0.0,0
0.003542,0.033385,1.5,0.0,0
0.003546,0.033416,1.5,0.0,0
0.00355,0.033456,1.5,0.0,0
0.003553,0.033489,1.5,0.0,0
0.003557,0.03352,1.5,0.0,0
0.00356,0.033551,1.5,0.0,0
0.003564,0.033585,1.5,0.0,0
0.003568,0.033626,1.5,0.0,0
0.003572,0.033661,1.5,0.0,0
0.003575,0.033693,1.5,0.0,0
0.003578,0.033725,1.5,0.0,0
0.003582,0.033756,1.5,0.0,0
0.003585,0.033785,1.5,0.0,0
0.003588,0.033816,1.5,0.0,0
0.003591,0.033846,1.5,0.0,0
0.003595,0.033877,1.5,0.0,0
0.003598,0.033911,1.5,0.0,0
0.003602,0.033943,1.5,0.0,0
0.003605,0.033973,1.5,0.0,0
0.003608,0.034005,1.5,0.0,0
0.003611,0.034035,1.5,0.0,0
0.003614,0.034066,1.5,0.0,0
0.003618,0.034097,1.5,0.0,0
0.003622,0.034138,1.5,0.0,0
0.003626,0.034174,1.5,0.0,0
0.003629,0.034205,1.5,0.0,0
0.003634,0.034251,1.5,0.0,0
0.003637,0.034282,1.5,0.0,0
0.003642,0.034327,1.5,0.0,0
0.003645,0.034357,1.5,0.0,0
0.003649,0.034388,1.5,0.0,0
0.003652,0.034423,1.5,0.0,0
0.003656,0.034454,1.5,0.0,0
0.003659,0.034487,1.5,0.0,0
0.003663,0.034521,1.5,0.0,0
0.003666,0.034552,1.5,0.0,0
0.00367,0.034584,1.5,0.0,0
0.003673,0.03462,1.5,0.0,0
0.003677,0.034654,1.5,0.0,0
0.003681,0.034696,1.5,0.0,0
0.003685,0.034727,1.5,0.0,0
0.003688,0.034759,1.5,0.0,0
0.003691,0.034791,1.5,0.0,0
0.003695,0.034822,1.5,0.0,0
0.003698,0.034855,1.5,0.0,0
0.003702,0.034886,1.5,0.0,0
0.003705,0.034917,1.5,0.0,0
0.003708,0.034947,1.5,0.0,0
0.003711,0.034978,1.5,0.0,0
0.003715,0.035009,1.5,0.0,0
0.003718,0.03504,1.5,0.0,0
0.003721,0.035071,1.5,0.0,0
0.003725,0.035103,1.5,0.0,0
0.003728,0.035133,1.5,0.0,0
0.003732,0.035174,1.5,0.0,0
0.003737,0.035219,1.5,0.0,0
0.00374,0.035251,1.5,0.0,0
0.003744,0.035283,1.5,0.0,0
0.003748,0.035325,1.5,0.0,0
0.003751,0.035356,1.5,0.0,0
0.003755,0.035387,1.5,0.0,0
0.003758,0.03542,1.5,0.0,0
0.003761,0.03545,1.5,0.0,0
0.003765,0.035481,1.5,0.0,0
0.003768,0.035513,1.5,0.0,0
0.003771,0.035544,1.5,0.0,0
0.003775,0.035575,1.5,0.0,0
0.003778,0.035606,1.5,0.0,0
0.003781,0.035638,1.5,0.0,0
0.003785,0.03567,1.5,0.0,0
0.003788,0.035702,1.5,0.0,0
0.003793,0.035748,1.5,0.0,0
0.003797,0.035781,1.5,0.0,0
0.003806,0.035873,1.5,0.0,0
0.00381,0.035908,1.5,0.0,0
0.003813,0.03594,1.5,0.0,0
0.003817,0.035973,1.5,0.0,0
0.003821,0.036008,1.5,0.0,0
0.003824,0.03604,1.5,0.0,0
0.003829,0.036084,1.5,0.0,0
0.003832,0.036117,1.5,0.0,0
0.003835,0.036148,1.5,0.0,0
0.003839,0.03618,1.5,0.0,0
0.003842,0.03621,1.5,0.0,0
0.003845,0.036242,1.5,0.0,0
0.003849,0.036273,1.5,0.0,0
0.003852,0.036304,1.5,0.0,0
0.003857,0.036352,1.5,0.0,0
0.003861,0.036384,1.5,0.0,0
0.003864,0.036415,1.5,0.0,0
0.003868,0.036458,1.5,0.0,0
0.003872,0.036492,1.5,0.0,0
0.003875,0.036525,1.5,0.0,0
0.003879,0.036557,1.5,0.0,0
0.003882,0.036588,1.5,0.0,0
0.003885,0.03662,1.5,0.0,0
0.003889,0.036652,1.5,0.0,0
0.003892,0.036683,1.5,0.0,0
0.003896,0.036715,1.5,0.0,0
0.003899,0.036746,1.5,0.0,0
0.003902,0.036778,1.5,0.0,0
0.003906,0.036809,1.5,0.0,0
0.00391,0.036852,1.5,0.0,0
0.003914,0.036885,1.5,0.0,0
0.003918,0.036925,1.5,0.0,0
0.003921,0.036958,1.5,0.0,0
0.003925,0.036992,1.5,0.0,0
0.003928,0.037024,1.5,0.0,0
0.003932,0.037056,1.5,0.0,0
0.003935,0.037087,1.5,0.0,0
0.003938,0.037119,1.5,0.0,0
0.003942,0.037152,1.5,0.0,0
0.003945,0.037183,1.5,0.0,0
0.003949,0.037218,1.5,0.0,0
0.003952,0.03725,1.5,0.0,0
0.003956,0.037283,1.5,0.0,0
0.003959,0.037316,1.5,0.0,0
0.003963,0.037352,1.5,0.0,0
0.003968,0.037396,1.5,0.0,0
0.003971,0.037429,1.5,0.0,0
0.003979,0.037502,1.5,0.0,0
0.003983,0.037536,1.5,0.0,0
0.003988,0.037581,1.5,0.0,0
0.003991,0.037612,1.5,0.0,0
0.003994,0.037644,1.5,0.0,0
0.003997,0.037676,1.5,0.0,0
0.004001,0.037707,1.5,0.0,0
0.004004,0.037738,1.5,0.0,0
0.004007,0.037769,1.5,0.0,0
0.004011,0.0378,1.5,0.0,0
0.004015,0.037843,1.5,0.0,0
0.004019,0.037874,1.5,0.0,0
0.004022,0.037906,1.5,0.0,0
0.004025,0.037938,1.5,0.0,0
0.00403,0.037978,1.5,0.0,0
0.004033,0.038011,1.5,0.0,0
0.004037,0.038048,1.5,0.0,0
0.004041,0.038083,1.5,0.0,0
0.004044,0.038114,1.5,0.0,0
0.004047,0.038145,1.5,0.0,0
0.004051,0.038176,1.5,0.0,0
0.004054,0.038207,1.5,0.0,0
0.004057,0.038239,1.5,0.0,0
0.004061,0.03827,1.5,0.0,0
0.004064,0.038306,1.5,0.0,0
0.004068,0.038339,1.5,0.0,0
0.004072,0.038373,1.5,0.0,0
0.004075,0.038405,1.5,0.0,0
0.004078,0.038436,1.5,0.0,0
0.004082,0.038468,1.5,0.0,0
0.004086,0.038511,1.5,0.0,0
0.00409,0.038545,1.5,0.0,0
0.004093,0.038577,1.5,0.0,0
0.004096,0.038609,1.5,0.0,0
0.004101,0.038651,1.5,0.0,0
0.004104,0.038683,1.5,0.0,0
0.004109,0.038725,1.5,0.0,0
0.004112,0.038759,1.5,0.0,0
0.004116,0.038791,1.5,0.0,0
0.004119,0.038822,1.5,0.0,0
0.004122,0.038853,1.5,0.0,0
0.004126,0.038885,1.5,0.0,0
0.004129,0.038914,1.5,0.0,0
0.004133,0.038948,1.5,0.0,0
0.004136,0.038978,1.5,0.0,0
0.004139,0.03901,1.5,0.0,0
0.004144,0.039053,1.5,0.0,0
0.004147,0.039085,1.5,0.0,0
0.00415,0.039116,1.5,0.0,0
0.004154,0.039147,1.5,0.0,0
0.004157,0.039178,1.5,0.0,0
0.00416,0.039208,1.5,0.0,0
0.004163,0.039239,1.5,0.0,0
0.004167,0.039269,1.5,0.0,0
0.00417,0.039303,1.5,0.0,0
0.004174,0.039335,1.5,0.0,0
0.004177,0.039365,1.5,0.0,0
0.00418,0.039397,1.5,0.0,0
0.004183,0.039428,1.5,0.0,0
0.004187,0.039459,1.5,0.0,0
0.00419,0.039491,1.5,0.0,0
0.004195,0.039536,1.5,0.0,0
0.004199,0.039578,1.5,0.0,0
0.004203,0.03961,1.5,0.0,0
0.004206,0.039644,1.5,0.0,0
0.00421,0.039676,1.5,0.0,0
0.004215,0.039723,1.5,0.0,0
0.004218,0.039756,1.5,0.0,0
0.004222,0.03979,1.5,0.0,0
0.004225,0.039823,1.5,0.0,0
0.004229,0.039854,1.5,0.0,0
0.004232,0.039885,1.5,0.0,0
0.004235,0.039916,1.5,0.0,0
0.004238,0.039947,1.5,0.0,0
0.004242,0.039977,1.5,0.0,0
0.004245,0.040008,1.5,0.0,0
0.004248,0.040039,1.5,0.0,0
0.004252,0.04007,1.5,0.0,0
0.004257,0.040118,1.5,0.0,0
0.00426,0.040151,1.5,0.0,0
0.004264,0.040185,1.5,0.0,0
0.004267,0.040217,1.5,0.0,0
0.004271,0.040249,1.5,0.0,0
0.004274,0.040281,1.5,0.0,0
0.004277,0.040313,1.5,0.0,0
0.004281,0.040344,1.5,0.0,0
0.004285,0.040388,1.5,0.0,0
0.004289,0.04042,1.5,0.0,0
0.004292,0.040452,1.5,0.0,0
0.004295,0.040481,1.5,0.0,0
0.004298,0.040512,1.5,0.0,0
0.004302,0.040544,1.5,0.0,0
0.004305,0.040575,1.5,0.0,0
0.004309,0.040609,1.5,0.0,0
0.004313,0.040652,1.5,0.0,0
0.004317,0.040683,1.5,0.0,0
0.00432,0.040714,1.5,0.0,0
0.004325,0.040759,1.5,0.0,0
0.004328,0.04079,1.5,0.0,0
0.004332,0.040824,1.5,0.0,0
0.004335,0.040855,1.5,0.0,0
0.004338,0.040888,1.5,0.0,0
0.004342,0.04092,1.5,0.0,0
0.004345,0.040951,1.5,0.0,0
0.004348,0.040983,1.5,0.0,0
0.004352,0.041017,1.5,0.0,0
0.004355,0.041047,1.5,0.0,0
0.004359,0.041078,1.5,0.0,0
0.004362,0.041109,1.5,0.0,0
0.004366,0.041151,1.5,0.0,0
0.00437,0.041183,1.5,0.0,0
0.004373,0.041215,1.5,0.0,0
0.004377,0.041256,1.5,0.0,0
0.004381,0.041288,1.5,0.0,0
0.004384,0.04132,1.5,0.0,0
0.004387,0.041351,1.5,0.0,0
0.004391,0.041382,1.5,0.0,0
0.004394,0.041416,1.5,0.0,0
0.004398,0.041446,1.5,0.0,0
0.004401,0.041478,1.5,0.0,0
0.004404,0.041509,1.5,0.0,0
0.004408,0.04154,1.5,0.0,0
0.004411,0.04157,1.5,0.0,0
0.004414,0.041602,1.5,0.0,0
0.004417,0.041633,1.5,0.0,0
0.004422,0.041674,1.5,0.0,0
0.004426,0.041712,1.5,0.0,0
0.004429,0.041743,1.5,0.0,0
0.004432,0.041774,1.5,0.0,0
0.004437,0.041816,1.5,0.0,0
0.00444,0.041849,1.5,0.0,0
0.004444,0.041881,1.5,0.0,0
0.004447,0.041912,1.5,0.0,0
0.00445,0.041943,1.5,0.0,0
0.004454,0.041974,1.5,0.0,0
0.004457,0.042005,1.5,0.0,0
0.00446,0.042035,1.5,0.0,0
0.004463,0.042067,1.5,0.0,0
0.004468,0.04211,1.5,0.0,0
0.004471,0.042141,1.5,0.0,0
0.004475,0.042173,1.5,0.0,0
0.004479,0.042213,1.5,0.0,0
0.004483,0.042248,1.5,0.0,0
0.004486,0.04228,1.5,0.0,0
0.004494,0.042355,1.5,0.0,0
0.004497,0.042387,1.5,0.0,0
0.004501,0.042418,1.5,0.0,0
0.004504,0.04245,1.5,0.0,0
0.004507,0.042481,1.5,0.0,0
0.004511,0.042513,1.5,0.0,0
0.004514,0.042545,1.5,0.0,0
0.004518,0.042577,1.5,0.0,0
0.004521,0.04261,1.5,0.0,0
0.004524,0.042641,1.5,0.0,0
0.004528,0.042674,1.5,0.0,0
0.004531,0.042705,1.5,0.0,0
0.004534,0.042736,1.5,0.0,0
0.004539,0.04278,1.5,0.0,0
0.004543,0.042817,1.5,0.0,0
0.004547,0.042851,1.5,0.0,0
0.00455,0.042886,1.5,0.0,0
0.004555,0.042926,1.5,0.0,0
0.004558,0.042957,1.5,0.0,0
0.004563,0.043001,1.5,0.0,0
0.004566,0.043034,1.5,0.0,0
0.00457,0.043067,1.5,0.0,0
0.004573,0.0431,1.5,0.0,0
0.004576,0.043132,1.5,0.0,0
0.00458,0.043164,1.5,0.0,0
0.004583,0.043195,1.5,0.0,0
0.004587,0.043228,1.5,0.0,0
0.00459,0.043258,1.5,0.0,0
0.004593,0.043289,1.5,0.0,0
0.004598,0.043331,1.5,0.0,0
0.004601,0.043363,1.5,0.0,0
0.004604,0.043395,1.5,0.0,0
0.004608,0.043426,1.5,0.0,0
0.004611,0.043456,1.5,0.0,0
0.004614,0.04349,1.5,0.0,0
0.004618,0.043522,1.5,0.0,0
0.004621,0.043552,1.5,0.0,0
0.004625,0.043587,1.5,0.0,0
0.004628,0.04362,1.5,0.0,0
0.004631,0.043651,1.5,0.0,0
0.004635,0.043683,1.5,0.0,0
0.004638,0.043715,1.5,0.0,0
0.004642,0.043747,1.5,0.0,0
0.004645,0.043777,1.5,0.0,0
0.004649,0.04382,1.5,0.0,0
0.004654,0.043863,1.5,0.0,0
0.004657,0.043894,1.5,0.0,0
0.004661,0.043926,1.5,0.0,0
0.004664,0.043958,1.5,0.0,0
0.004669,0.044003,1.5,0.0,0
0.004672,0.044034,1.5,0.0,0
0.004676,0.044066,1.5,0.0,0
0.004679,0.044098,1.5,0.0,0
0.004682,0.044128,1.5,0.0,0
0.004685,0.04416,1.5,0.0,0
0.004689,0.044191,1.5,0.0,0
0.004692,0.044223,1.5,0.0,0
0.004695,0.044254,1.5,0.0,0
0.004699,0.044286,1.5,0.0,0
0.004702,0.044317,1.5,0.0,0
0.004706,0.044348,1.5,0.0,0
0.004711,0.044395,1.5,0.0,0
0.004714,0.044427,1.5,0.0,0
0.004717,0.044459,1.5,0.0,0
0.004721,0.044492,1.5,0.0,0
0.004724,0.044524,1.5,0.0,0
0.004728,0.044557,1.5,0.0,0
0.004731,0.044587,1.5,0.0,0
0.004734,0.044619,1.5,0.0,0
0.004738,0.04465,1.5,0.0,0
0.004742,0.044693,1.5,0.0,0
0.004746,0.044727,1.5,0.0,0
0.004749,0.04476,1.5,0.0,0
0.004753,0.044791,1.5,0.0,0
0.004756,0.044822,1.5,0.0,0
0.004759,0.044854,1.5,0.0,0
0.004763,0.044886,1.5,0.0,0
0.004768,0.044933,1.5,0.0,0
0.004771,0.044968,1.5,0.0,0
0.004775,0.045,1.5,0.0,0
0.004778,0.045032,1.5,0.0,0
0.004783,0.045076,1.5,0.0,0
0.004786,0.045108,1.5,0.0,0
0.004789,0.045138,1.5,0.0,0
0.004793,0.04517,1.5,0.0,0
0.004796,0.045202,1.5,0.0,0
0.004802,0.045261,1.5,0.0,0
0.004806,0.0453,1.5,0.0,0
0.00481,0.045331,1.5,0.0,0
0.004813,0.045362,1.5,0.0,0
0.004817,0.045394,1.5,0.0,0
0.00482,0.045425,1.5,0.0,0
0.004824,0.045467,1.5,0.0,0
0.004828,0.045501,1.5,0.0,0
0.004831,0.045533,1.5,0.0,0
0.004834,0.045563,1.5,0.0,0
0.004839,0.045606,1.5,0.0,0
0.004842,0.045637,1.5,0.0,0
0.004846,0.045669,1.5,0.0,0
0.004849,0.0457,1.5,0.0,0
0.004852,0.045731,1.5,0.0,0
0.004856,0.045763,1.5,0.0,0
0.004859,0.045794,1.5,0.0,0
0.004862,0.045825,1.5,0.0,0
0.004865,0.045855,1.5,0.0,0
0.004869,0.045886,1.5,0.0,0
0.004872,0.045919,1.5,0.0,0
0.004875,0.04595,1.5,0.0,0
0.00488,0.045991,1.5,0.0,0
0.004884,0.046029,1.5,0.0,0
0.004887,0.04606,1.5,0.0,0
0.004891,0.046095,1.5,0.0,0
0.004894,0.046126,1.5,0.0,0
0.004899,0.046171,1.5,0.0,0
0.004902,0.046205,1.5,0.0,0
0.004906,0.046235,1.5,0.0,0
0.004909,0.046265,1.5,0.0,0
0.004912,0.046296,1.5,0.0,0
0.004915,0.046327,1.5,0.0,0
0.004919,0.046358,1.5,0.0,0
0.004922,0.046389,1.5,0.0,0
0.004927,0.046434,1.5,0.0,0
0.00493,0.046466,1.5,0.0,0
0.004934,0.046498,1.5,0.0,0
0.004938,0.046539,1.5,0.0,0
0.004941,0.046572,1.5,0.0,0
0.004945,0.046604,1.5,0.0,0
0.004948,0.046635,1.5,0.0,0
0.004951,0.046666,1.5,0.0,0
0.004955,0.046696,1.5,0.0,0
0.004958,0.046728,1.5,0.0,0
0.004961,0.046758,1.5,0.0,0
0.004965,0.04679,1.5,0.0,0
0.004968,0.046822,1.5,0.0,0
0.004971,0.046854,1.5,0.0,0
0.004975,0.046886,1.5,0.0,0
0.004978,0.046917,1.5,0.0,0
0.004982,0.04695,1.5,0.0,0
0.004985,0.046982,1.5,0.0,0
0.004989,0.047018,1.5,0.0,0
0.004993,0.047062,1.5,0.0,0
0.004997,0.047095,1.5,0.0,0
0.005,0.047126,1.5,0.0,0
0.005004,0.047159,1.5,0.0,0
0.005007,0.04719,1.5,0.0,0
0.005012,0.047232,1.5,0.0,0
0.005016,0.047274,1.5,0.0,0
0.005019,0.047307,1.5,0.0,0
0.005023,0.047339,1.5,0.0,0
0.005026,0.047371,1.5,0.0,0
