t_s,phase_rad,freq_hz,phase_err,coupling_term,flash
0.005648,0.052715,1.470668,-0.052681,-0.052656347001386945,0
0.005652,0.05275,1.470649,-0.052715,-0.0526904893090367,0
0.005656,0.052785,1.47063,-0.05275,-0.05272555387144351,0
0.00566,0.052819,1.47061,-0.052785,-0.05276061790313329,0
0.005663,0.052854,1.470591,-0.052819,-0.05279475867413022,0
0.005667,0.052889,1.470572,-0.052854,-0.05282982165825383,0
0.005671,0.052925,1.470553,-0.052889,-0.05286396140918884,0
0.005675,0.052961,1.470532,-0.052925,-0.05289994603433926,0
0.005679,0.052998,1.470512,-0.052961,-0.05293593010029628,0
0.005683,0.053033,1.470492,-0.052998,-0.05297283626702334,0
0.005686,0.053068,1.470472,-0.053033,-0.053007896554807456,0
0.00569,0.053102,1.470453,-0.053068,-0.05304295631160416,0
0.005696,0.053154,1.470434,-0.053102,-0.0530770929199471,0
0.0057,0.05319,1.470405,-0.053154,-0.053128758489737776,0
0.005704,0.053226,1.470385,-0.05319,-0.05316473899894574,0
0.005707,0.05326,1.470365,-0.053226,-0.05320071894869333,0
0.005712,0.053299,1.470346,-0.05326,-0.053234853229920095,0
0.005715,0.053334,1.470324,-0.053299,-0.05327359971169321,0
0.005719,0.053369,1.470305,-0.053334,-0.0533086554430683,0
0.005724,0.053415,1.470285,-0.053369,-0.05334371064316821,0
0.005728,0.05345,1.47026,-0.053415,-0.053389835010006055,0
0.005732,0.053486,1.47024,-0.05345,-0.053424888979657074,0
0.005736,0.053521,1.47022,-0.053486,-0.05346086488299904,0
0.005739,0.053556,1.470201,-0.053521,-0.05349591777585846,0
0.005743,0.05359,1.470181,-0.053556,-0.053530047700480414,0
0.00575,0.053653,1.470162,-0.05359,-0.05356417712122082,0
0.005754,0.053688,1.470128,-0.053653,-0.05362690071265037,0
0.005757,0.053723,1.470108,-0.053688,-0.05366195108779061,0
0.005761,0.053757,1.470088,-0.053723,-0.05369700093131792,0
0.005765,0.053791,1.470069,-0.053757,-0.053731127886669894,0
0.005769,0.053826,1.47005,-0.053791,-0.05376525433795815,0
0.005772,0.05386,1.470031,-0.053826,-0.053800302614431916,0
0.005779,0.053922,1.470012,-0.05386,-0.053834428043874394,0
0.005786,0.053987,1.469978,-0.053922,-0.05389622173053298,0
0.00579,0.054024,1.469942,-0.053987,-0.05396078059051024,0
0.005794,0.05406,1.469921,-0.054024,-0.053997670402226534,0
0.005798,0.054094,1.469901,-0.05406,-0.054033637388172476,0
0.005801,0.054128,1.469882,-0.054094,-0.05406775936964274,0
0.005805,0.054162,1.469863,-0.054128,-0.05410188084674456,0
0.005809,0.054196,1.469844,-0.054162,-0.05413600181944707,0
0.005812,0.05423,1.469825,-0.054196,-0.05416920010647894,0
0.005816,0.054265,1.469806,-0.05423,-0.05420332008392489,0
0.00582,0.054299,1.469787,-0.054265,-0.05423836171117227,0
0.005823,0.054333,1.469768,-0.054299,-0.05427248066596887,0
0.005827,0.054367,1.469749,-0.054333,-0.054306599116211836,0
0.005831,0.054404,1.46973,-0.054367,-0.05434071706187033,0
0.005835,0.05444,1.46971,-0.054404,-0.054376678701613966,0
0.005839,0.054474,1.46969,-0.05444,-0.05441263978067788,0
0.005843,0.05451,1.469671,-0.054474,-0.054446756157835584,0
0.005846,0.054543,1.469651,-0.05451,-0.0544827161441895,0
0.00585,0.054578,1.469632,-0.054543,-0.05451590944196575,0
0.005855,0.054628,1.469613,-0.054578,-0.05455094632057701,0
0.005859,0.054663,1.469585,-0.054628,-0.05460073490535571,0
0.005863,0.054698,1.469566,-0.054663,-0.05463577049478898,0
0.005868,0.054744,1.469546,-0.054698,-0.054670805551680156,0
0.005872,0.054779,1.46952,-0.054744,-0.0547169036807347,0
0.005876,0.054813,1.469501,-0.054779,-0.05475193750423961,0
0.005882,0.054873,1.469482,-0.054813,-0.05478604886018805,0
0.005886,0.054909,1.469449,-0.054873,-0.05484505130025714,0
0.005889,0.054943,1.469429,-0.054909,-0.05488100507280427,0
0.005893,0.054979,1.46941,-0.054943,-0.054915114517709376,0
0.005897,0.055013,1.46939,-0.054979,-0.054951067196630586,0
0.005901,0.05505,1.469371,-0.055013,-0.054985175603929036,0
0.005905,0.055085,1.46935,-0.05505,-0.05502204903054575,0
0.005909,0.05512,1.469331,-0.055085,-0.05505707821324159,0
0.005912,0.055155,1.469311,-0.05512,-0.055092106862994164,0
0.005916,0.055191,1.469292,-0.055155,-0.055127134979770134,0
0.00592,0.055226,1.469272,-0.055191,-0.05516308434819957,0
0.005924,0.055261,1.469252,-0.055226,-0.05519811138489424,0
0.005928,0.055296,1.469233,-0.055261,-0.05523313788851147,0
0.005932,0.055331,1.469213,-0.055296,-0.05526816385901791,0
0.005937,0.055378,1.469194,-0.055331,-0.05530318929638026,0
0.005941,0.055414,1.469168,-0.055378,-0.055350196480768624,0
0.005945,0.05545,1.469148,-0.055414,-0.05538614236462938,0
0.005948,0.055485,1.469128,-0.05545,-0.05542208768679802,0
0.005953,0.055531,1.469109,-0.055485,-0.05545618911418254,0
0.005957,0.055567,1.469083,-0.055531,-0.05550227125153453,0
0.005961,0.055603,1.469063,-0.055567,-0.05553821475876162,0
0.005965,0.055638,1.469043,-0.055603,-0.05557415770414433,0
0.005969,0.055673,1.469023,-0.055638,-0.055609178482092264,0
0.005972,0.055708,1.469004,-0.055673,-0.05564419872657193,0
0.005976,0.055743,1.468984,-0.055708,-0.05567921843755007,0
0.00598,0.055778,1.468965,-0.055743,-0.05571423761499342,0
0.005985,0.055823,1.468945,-0.055778,-0.0557492562588687,0
0.005989,0.055858,1.46892,-0.055823,-0.05579441125536964,0
0.005993,0.055895,1.468901,-0.055858,-0.05582942867752713,0
0.005996,0.05593,1.46888,-0.055895,-0.05586628857234993,0
0.006,0.055966,1.468861,-0.05593,-0.05590130489902789,0
0.006004,0.056002,1.468841,-0.055966,-0.05593632069196016,0
0.006009,0.056046,1.468821,-0.056002,-0.05597317887169806,0
0.006014,0.056091,1.468796,-0.056046,-0.05601648657698021,0
0.006018,0.056127,1.468771,-0.056091,-0.05606163632097309,0
0.006022,0.056161,1.468751,-0.056127,-0.0560975710795161,0
0.006026,0.056198,1.468732,-0.056161,-0.05613166248438272,0
0.006029,0.056231,1.468712,-0.056198,-0.05616851752880843,0
0.006033,0.056266,1.468693,-0.056231,-0.056201686512901,0
0.006037,0.056301,1.468674,-0.056266,-0.056236697725486645,0
0.006041,0.056346,1.468655,-0.056301,-0.056270787064192945,0
0.006045,0.056381,1.46863,-0.056346,-0.056315931538794065,0
0.006049,0.056416,1.46861,-0.056381,-0.05635094100852392,0
0.006053,0.056451,1.468591,-0.056416,-0.05638594994408149,0
0.006059,0.056508,1.468571,-0.056451,-0.0564209583454336,0
0.006065,0.056564,1.468539,-0.056508,-0.056478076577987764,0
0.006071,0.05662,1.468509,-0.056564,-0.0565333506365813,0
0.006078,0.056679,1.468477,-0.05662,-0.056589544850690114,0
0.006084,0.05674,1.468444,-0.056679,-0.056648501010308,0
0.00609,0.056792,1.468411,-0.05674,-0.05670929800008441,0
0.006094,0.056829,1.468381,-0.056792,-0.05676180330606279,0
0.006098,0.056864,1.468361,-0.056829,-0.0567986482272467,0
0.006101,0.056898,1.468341,-0.056864,-0.0568336503280715,0
0.006107,0.056946,1.468322,-0.056898,-0.05686773079426016,0
0.006111,0.056985,1.468296,-0.056946,-0.056915626774993656,0
0.006115,0.057021,1.468274,-0.056985,-0.05695431135661691,0
0.006118,0.057055,1.468254,-0.057021,-0.05699023213094038,0
0.006122,0.057091,1.468235,-0.057055,-0.05702431026791392,0
0.006128,0.057139,1.468215,-0.057091,-0.057060229944501994,0
0.006131,0.057175,1.468188,-0.057139,-0.05710812216839443,0
0.006135,0.057212,1.468168,-0.057175,-0.05714404053040635,0
0.006146,0.057314,1.468148,-0.057212,-0.0571808793040639,0
0.006151,0.057356,1.468091,-0.057314,-0.057282184047062736,0
0.006155,0.057391,1.468068,-0.057356,-0.057324546113747626,0
0.00616,0.057437,1.468048,-0.057391,-0.05735954017754384,0
0.006166,0.057495,1.468023,-0.057437,-0.05740558409618953,0
0.006172,0.05755,1.46799,-0.057495,-0.057463598653601324,0
0.006178,0.057602,1.46796,-0.05755,-0.05751792809006287,0
0.006184,0.057657,1.467931,-0.057602,-0.057570414856691086,0
0.006189,0.057707,1.467901,-0.057657,-0.057624741756016326,0
0.006195,0.057762,1.467872,-0.057707,-0.057675384509644725,0
0.0062,0.057812,1.467842,-0.057762,-0.05772970891511217,0
0.006208,0.057878,1.467814,-0.057812,-0.05777942860512243,0
0.006214,0.057938,1.467777,-0.057878,-0.057845719872703406,0
0.006219,0.057987,1.467744,-0.057938,-0.05790556437918011,0
0.006225,0.058039,1.467717,-0.057987,-0.05795435957584882,0
0.006231,0.058089,1.467688,-0.058039,-0.058006836054799296,0
0.006236,0.058142,1.46766,-0.058089,-0.058056549715563795,0
0.006243,0.058201,1.467631,-0.058142,-0.05810902384702148,0
0.006249,0.058259,1.467598,-0.058201,-0.05816794113902477,0
0.006254,0.05831,1.467566,-0.058259,-0.05822593608143611,0
0.006261,0.058367,1.467537,-0.05831,-0.058276565511429956,0
0.006276,0.058509,1.467506,-0.058367,-0.058333637176734586,0
0.006283,0.058574,1.467427,-0.058509,-0.058475392192329015,0
0.006289,0.05863,1.46739,-0.058574,-0.05854074282219175,0
0.006296,0.058689,1.467359,-0.05863,-0.05859688773722103,0
0.006302,0.058748,1.467326,-0.058689,-0.05865579216815434,0
0.006308,0.058801,1.467293,-0.058748,-0.05871469507768488,0
0.006314,0.05886,1.467264,-0.058801,-0.058767154345568055,0
0.006319,0.058908,1.467231,-0.05886,-0.0588260543782628,0
0.006326,0.058966,1.467205,-0.058908,-0.058873909601325575,0
0.006331,0.059019,1.467172,-0.058966,-0.0589318865988338,0
0.006338,0.059082,1.467143,-0.059019,-0.05898434086844023,0
0.006343,0.059129,1.467108,-0.059082,-0.05904783644826322,0
0.006349,0.059179,1.467082,-0.059129,-0.05909476653911292,0
0.006355,0.059242,1.467054,-0.059179,-0.05914445649507364,0
0.006361,0.059291,1.467019,-0.059242,-0.05920702744481338,0
0.006366,0.059338,1.466992,-0.059291,-0.059255794808873496,0
0.006371,0.059383,1.466966,-0.059338,-0.05930272088245614,0
0.006376,0.05943,1.466941,-0.059383,-0.059347805512769865,0
0.006381,0.059479,1.466915,-0.05943,-0.05939472968980544,0
0.006386,0.059527,1.466887,-0.059479,-0.05944349303317621,0
0.006392,0.059577,1.46686,-0.059527,-0.05949225506397099,0
0.006399,0.059638,1.466833,-0.059577,-0.05954193634498121,0
0.006404,0.059689,1.466799,-0.059638,-0.05960265635650504,0
0.00641,0.059746,1.466771,-0.059689,-0.05965325520937668,0
0.006416,0.059795,1.466739,-0.059746,-0.059710292402764965,0
0.006422,0.05985,1.466712,-0.059795,-0.059759048982878135,0
0.006427,0.059903,1.466681,-0.05985,-0.05981424368481943,0
0.006434,0.059961,1.466651,-0.059903,-0.05986759725324294,0
0.00644,0.060019,1.466619,-0.059961,-0.059925549212977595,0
0.006447,0.060084,1.466587,-0.060019,-0.05998257957588343,0
0.006452,0.060135,1.466551,-0.060084,-0.0600478869624303,0
0.006458,0.060184,1.466523,-0.060135,-0.060098475906934616,0
0.006463,0.060236,1.466495,-0.060184,-0.060147223893260604,0
0.00647,0.060294,1.466466,-0.060236,-0.06019965015012623,0
0.006476,0.060351,1.466434,-0.060294,-0.060257593373736984,0
0.006483,0.060414,1.466402,-0.060351,-0.06031461566949971,0
0.006489,0.06047,1.466367,-0.060414,-0.06037715442919765,0
0.006496,0.060541,1.466336,-0.06047,-0.060433253785874295,0
0.006505,0.06062,1.466297,-0.060541,-0.06050406608662993,0
0.006511,0.060673,1.466253,-0.06062,-0.060583152724854476,0
0.006517,0.060732,1.466223,-0.060673,-0.06063556891569661,0
0.006523,0.060783,1.466191,-0.060732,-0.06069442057660894,0
0.006529,0.060843,1.466162,-0.060783,-0.06074591438856874,0
0.006537,0.06091,1.466129,-0.060843,-0.06080568297331287,0
0.006542,0.060965,1.466092,-0.06091,-0.06087188617819625,0
0.006549,0.061029,1.466061,-0.060965,-0.06092705383417058,0
0.006555,0.061079,1.466025,-0.061029,-0.060991414604336006,0
0.006561,0.061136,1.465998,-0.061079,-0.061041063099177804,0
0.006567,0.061193,1.465966,-0.061136,-0.06109806543703641,0
0.006574,0.061252,1.465934,-0.061193,-0.06115506660856636,0
0.006579,0.061305,1.465901,-0.061252,-0.061213904784992994,0
0.006586,0.061367,1.465872,-0.061305,-0.061266306394205744,0
0.006593,0.061428,1.465837,-0.061367,-0.06132881891303215,0
0.006599,0.061483,1.465803,-0.061428,-0.06138949114125742,0
0.006605,0.061543,1.465773,-0.061483,-0.06144464646272235,0
0.006611,0.061598,1.465739,-0.061543,-0.061504396351588546,0
0.006617,0.061653,1.465709,-0.061598,-0.06155954860601124,0
0.006622,0.061701,1.465679,-0.061653,-0.06161378059477783,0
0.006627,0.061748,1.465652,-0.061701,-0.06166157684459103,0
0.006633,0.061795,1.465626,-0.061748,-0.061708453204088035,0
0.006638,0.061847,1.4656,-0.061795,-0.061755328592321856,0
0.006644,0.061903,1.46557,-0.061847,-0.0618077174015111,0
0.006651,0.061961,1.465539,-0.061903,-0.06186378161840237,0
0.006657,0.062022,1.465507,-0.061961,-0.06192168230887757,0
0.006665,0.062089,1.465473,-0.062022,-0.06198233864211665,0
0.00667,0.06214,1.465436,-0.062089,-0.06204942646613484,0
0.006678,0.062214,1.465408,-0.06214,-0.06209997074842027,0
0.006685,0.062281,1.465367,-0.062214,-0.06217348786174568,0
0.006693,0.062354,1.465329,-0.062281,-0.06224057001178978,0
0.0067,0.062412,1.465289,-0.062354,-0.06231316363915769,0
0.006707,0.062478,1.465257,-0.062412,-0.06237105281756652,0
0.006714,0.062548,1.46522,-0.062478,-0.062437210242105634,0
0.00673,0.062692,1.465181,-0.062548,-0.0625070410548512,0
0.006737,0.062751,1.465101,-0.062692,-0.06265129204890413,0
0.006742,0.062803,1.465068,-0.062751,-0.06271009157030495,0
0.006748,0.062855,1.465039,-0.062803,-0.06276153952197598,0
0.006755,0.062921,1.46501,-0.062855,-0.06281390526836274,0
0.006764,0.063008,1.464974,-0.062921,-0.06287913103473262,0
0.006771,0.063067,1.464925,-0.063008,-0.06296640227627427,0
0.006778,0.063131,1.464892,-0.063067,-0.06302519358432747,0
0.006784,0.063187,1.464856,-0.063131,-0.06308949464727477,0
0.00679,0.063243,1.464826,-0.063187,-0.06314460821164314,0
0.006796,0.063297,1.464795,-0.063243,-0.06320063923992719,0
0.006801,0.063349,1.464764,-0.063297,-0.06325483156498235,0
0.006807,0.063397,1.464736,-0.063349,-0.06330626735565471,0
0.006814,0.063465,1.464709,-0.063397,-0.0633549462688057,0
0.006821,0.063527,1.464671,-0.063465,-0.06342199329683758,0
0.006827,0.063586,1.464636,-0.063527,-0.0634844461760525,0
0.006835,0.063656,1.464604,-0.063586,-0.06354322396911483,0
0.006842,0.063725,1.464565,-0.063656,-0.06361302053457783,0
0.00685,0.063796,1.464526,-0.063725,-0.06368189658366831,0
0.006857,0.063861,1.464487,-0.063796,-0.06375260717364806,0
0.006864,0.063922,1.464451,-0.063861,-0.06381780576868325,0
0.006871,0.063994,1.464417,-0.063922,-0.0638784111284276,0
0.006879,0.064062,1.464377,-0.063994,-0.06395003378678168,0
0.006886,0.064132,1.464339,-0.064062,-0.0640179813051806,0
0.006894,0.0642,1.4643,-0.064132,-0.0640877631448321,0
0.006902,0.064271,1.464263,-0.0642,-0.06415570650149448,0
0.006909,0.064334,1.464223,-0.064271,-0.06422640219721741,0
0.006916,0.064399,1.464188,-0.064334,-0.06428975111968098,0
0.006923,0.064468,1.464152,-0.064399,-0.06435493414193891,0
0.00693,0.064536,1.464113,-0.064468,-0.06442378747153416,0
0.006936,0.064591,1.464076,-0.064536,-0.06449080264802132,0
0.006943,0.06465,1.464045,-0.064591,-0.06454588189770998,0
0.006951,0.064725,1.464012,-0.06465,-0.06460463195223015,0
0.006958,0.064789,1.463971,-0.064725,-0.06467990299053723,0
0.006965,0.064856,1.463935,-0.064789,-0.06474415704054917,0
0.006972,0.064916,1.463898,-0.064856,-0.06481024476520943,0
0.006978,0.064975,1.463864,-0.064916,-0.06487082336184431,0
0.006985,0.065034,1.463831,-0.064975,-0.06492956464483791,0
0.00699,0.065085,1.463799,-0.065034,-0.064988304656938,0
0.006996,0.065141,1.463771,-0.065085,-0.06503878274190494,0
0.007002,0.065195,1.463739,-0.065141,-0.06509476658235999,0
0.007008,0.06525,1.463709,-0.065195,-0.06514891326267509,0
0.007015,0.065311,1.463679,-0.06525,-0.06520397636100402,0
0.007022,0.065377,1.463645,-0.065311,-0.06526454459110613,0
0.007028,0.065435,1.463608,-0.065377,-0.0653306169838473,0
0.007034,0.065485,1.463576,-0.065435,-0.06538842857200182,0
0.007039,0.065539,1.463548,-0.065485,-0.06543798028763358,0
0.007046,0.065597,1.463518,-0.065539,-0.06549211867723244,0
0.007053,0.065664,1.463486,-0.065597,-0.06554992636537205,0
0.00706,0.065726,1.463449,-0.065664,-0.06561690790340424,0
0.007066,0.065782,1.463414,-0.065726,-0.06567838223811867,0
0.007072,0.065838,1.463383,-0.065782,-0.06573434983428011,0
0.007078,0.06589,1.463352,-0.065838,-0.06579031629834868,0
0.007085,0.065953,1.463323,-0.06589,-0.0658426112446613,0
0.007092,0.066022,1.463288,-0.065953,-0.0659049970897334,0
0.0071,0.066098,1.46325,-0.066022,-0.0659738028347368,0
0.007109,0.066179,1.463207,-0.066098,-0.06604994528904214,0
0.007117,0.066249,1.463162,-0.066179,-0.06613067219329768,0
0.007123,0.066304,1.463124,-0.066249,-0.06620038831957802,0
0.007128,0.066354,1.463093,-0.066304,-0.0662554258321171,0
0.007134,0.066412,1.463065,-0.066354,-0.0663049580894778,0
0.007141,0.066469,1.463033,-0.066412,-0.06636274451575494,0
0.007147,0.066528,1.463001,-0.066469,-0.06642052971502105,0
0.007155,0.0666,1.462968,-0.066528,-0.06647923035733928,0
0.007161,0.066658,1.462928,-0.0666,-0.06655076997186464,0
0.007167,0.066714,1.462896,-0.066658,-0.0666085500418667,0
0.007174,0.066772,1.462865,-0.066714,-0.06666449463020446,0
0.007179,0.066825,1.462833,-0.066772,-0.06672227175834958,0
0.007187,0.066896,1.462803,-0.066825,-0.0667754622566228,0
0.007194,0.066962,1.462764,-0.066896,-0.06684607532549708,0
0.0072,0.067013,1.462727,-0.066962,-0.06691210101714543,0
0.007205,0.067064,1.462699,-0.067013,-0.06696253571782305,0
0.007212,0.067124,1.46267,-0.067064,-0.06701388652755096,0
0.007218,0.06718,1.462637,-0.067124,-0.06707348853380427,0
0.007226,0.067258,1.462606,-0.06718,-0.06712942147097119,0
0.007233,0.067321,1.462563,-0.067258,-0.06720735836884834,0
0.00724,0.067378,1.462528,-0.067321,-0.06726970611480836,0
0.00725,0.067473,1.462496,-0.067378,-0.06732746757515798,0
0.007257,0.06754,1.462443,-0.067473,-0.06742190048689871,0
0.007264,0.067607,1.462406,-0.06754,-0.0674888259278076,0
0.007271,0.067666,1.462369,-0.067607,-0.06755574935901325,0
0.007276,0.067715,1.462336,-0.067666,-0.0676144204115569,0
0.007282,0.067771,1.462309,-0.067715,-0.06766300580145433,0
0.007288,0.067826,1.462278,-0.067771,-0.06771892394890813,0
0.007295,0.067889,1.462247,-0.067826,-0.06777392375516023,0
0.007302,0.067951,1.462212,-0.067889,-0.06783717203257224,0
0.007308,0.068011,1.462178,-0.067951,-0.0678985855372536,0
0.007315,0.068073,1.462144,-0.068011,-0.06795816388846644,0
0.007322,0.068133,1.46211,-0.068073,-0.06802049036029983,0
0.007329,0.0682,1.462077,-0.068133,-0.06808006544852714,0
0.007336,0.068263,1.462039,-0.0682,-0.06814697137968427,0
0.007342,0.068319,1.462004,-0.068263,-0.06821020905731215,0
0.007348,0.068378,1.461973,-0.068319,-0.06826611319324428,0
0.007355,0.068435,1.46194,-0.068378,-0.0683247652593983,0
0.007362,0.068505,1.461909,-0.068435,-0.06838158320357124,0
0.00737,0.068574,1.46187,-0.068505,-0.06845122898922092,0
0.007377,0.068637,1.461831,-0.068574,-0.06851995622500075,0
0.007383,0.068697,1.461796,-0.068637,-0.06858318329620719,0
0.007391,0.068774,1.461763,-0.068697,-0.06864274331203932,0
0.007399,0.068845,1.46172,-0.068774,-0.06871971122522252,0
0.00741,0.068943,1.461681,-0.068845,-0.06879026267251397,0
0.007417,0.069007,1.461626,-0.068943,-0.0688882984306509,0
0.007423,0.069067,1.461591,-0.069007,-0.06895243147397652,0
0.00743,0.069125,1.461557,-0.069067,-0.069011981589253,0
0.007437,0.069188,1.461525,-0.069125,-0.06906969783227322,0
0.007443,0.069244,1.46149,-0.069188,-0.06913290925535162,0
0.00745,0.069308,1.461459,-0.069244,-0.06918879044510058,0
0.007456,0.069369,1.461423,-0.069308,-0.06925291453995817,0
0.007478,0.069568,1.46139,-0.069369,-0.06931337263058336,0
0.007486,0.069638,1.461279,-0.069568,-0.06951214554801226,0
0.007493,0.069702,1.46124,-0.069638,-0.06958175587630774,0
0.007499,0.069765,1.461204,-0.069702,-0.0696458686092388,0
0.007506,0.069826,1.46117,-0.069765,-0.06970814773694292,0
0.007516,0.069913,1.461135,-0.069826,-0.0697695092646669,0
0.007522,0.069974,1.461087,-0.069913,-0.069855596328139,0
0.007529,0.070036,1.461053,-0.069974,-0.06991695377192886,0
0.007536,0.070099,1.461019,-0.070036,-0.0699792252792288,0
0.007542,0.070159,1.460984,-0.070099,-0.07004149503541258,0
0.007549,0.070221,1.46095,-0.070159,-0.07010193188311623,0
0.007557,0.070294,1.460916,-0.070221,-0.07016328250122018,0
0.007563,0.070353,1.460875,-0.070294,-0.07023653501278974,0
0.00757,0.070409,1.460843,-0.070353,-0.07029513500597331,0
0.007576,0.070468,1.460812,-0.070409,-0.07035098689216607,0
0.007583,0.07053,1.460779,-0.070468,-0.07040958385400461,0
0.007589,0.070587,1.460744,-0.07053,-0.0704718415019084,0
0.007596,0.070647,1.460713,-0.070587,-0.07052860446050327,0
0.007602,0.070707,1.460679,-0.070647,-0.07058811222694784,0
0.00761,0.070779,1.460646,-0.070707,-0.07064853387745337,0
0.007615,0.070829,1.460606,-0.070779,-0.07071993939989012,0
0.007622,0.070886,1.460578,-0.070829,-0.07077028796811662,0
0.007629,0.070951,1.460546,-0.070886,-0.0708270429974112,0
0.007635,0.071005,1.460511,-0.070951,-0.07089111966245576,0
0.007642,0.071073,1.460481,-0.071005,-0.07094512577292585,0
0.00765,0.071142,1.460443,-0.071073,-0.07101286036254652,0
0.007656,0.0712,1.460404,-0.071142,-0.0710824234931162,0
0.007662,0.071253,1.460372,-0.0712,-0.07114008578397565,0
0.007667,0.071304,1.460343,-0.071253,-0.07119225529143099,0
0.007673,0.07136,1.460314,-0.071304,-0.07124350806375165,0
0.00768,0.071419,1.460283,-0.07136,-0.0712993357185176,0
0.007685,0.071472,1.460251,-0.071419,-0.07135790780074693,0
0.007691,0.071527,1.460221,-0.071472,-0.07141098706043675,0
0.007699,0.071598,1.46019,-0.071527,-0.07146589559951683,0
0.007705,0.071654,1.460151,-0.071598,-0.07153727469492213,0
0.007712,0.071719,1.46012,-0.071654,-0.07159309491660493,0
0.007718,0.071774,1.460084,-0.071719,-0.07165714934690864,0
0.007725,0.071833,1.460053,-0.071774,-0.0717120517576524,0
0.007731,0.071887,1.46002,-0.071833,-0.071771527634172,0
0.007737,0.071944,1.45999,-0.071887,-0.07182551193467324,0
0.007743,0.071997,1.459959,-0.071944,-0.07188224009782204,0
0.007749,0.072056,1.45993,-0.071997,-0.0719343917874004,0
0.007756,0.072115,1.459896,-0.072056,-0.07199386192999829,0
0.007762,0.072174,1.459864,-0.072115,-0.0720524152982175,0
0.007769,0.072243,1.459831,-0.072174,-0.0721109671099382,0
0.007777,0.072317,1.459792,-0.072243,-0.0721804956100004,0
0.007787,0.072402,1.459752,-0.072317,-0.07225368121217367,0
0.007792,0.072446,1.459704,-0.072402,-0.072338756696258,0
0.007796,0.072483,1.45968,-0.072446,-0.0723826650007031,0
0.0078,0.072522,1.459659,-0.072483,-0.07241925422355286,0
0.007804,0.072559,1.459638,-0.072522,-0.0724585872863474,0
0.007809,0.072607,1.459617,-0.072559,-0.07249517551301175,0
0.007813,0.072642,1.45959,-0.072607,-0.07254365417265281,0
0.007817,0.072679,1.459571,-0.072642,-0.07257841163302714,0
0.007823,0.072731,1.45955,-0.072679,-0.0726149978668855,0
0.007827,0.072771,1.459521,-0.072731,-0.07266713220026226,0
0.007832,0.072818,1.459499,-0.072771,-0.07270646083115273,0
0.007836,0.072853,1.459473,-0.072818,-0.072754020226747,0
0.00784,0.07289,1.459454,-0.072853,-0.07278877436253885,0
0.007844,0.072928,1.459433,-0.07289,-0.07282535709662855,0
0.007848,0.072963,1.459412,-0.072928,-0.07286376833894102,0
0.007852,0.072999,1.459392,-0.072963,-0.07289852073971301,0
0.007856,0.073037,1.459373,-0.072999,-0.07293418711920802,0
0.00786,0.073073,1.459352,-0.073037,-0.07297168194643294,0
0.007865,0.073124,1.459331,-0.073073,-0.07300826163626427,0
0.007869,0.07316,1.459303,-0.073124,-0.07305855768078834,0
0.007873,0.073195,1.459283,-0.07316,-0.07309513592427704,0
0.007878,0.073234,1.459264,-0.073195,-0.0731298846660244,0
0.007881,0.073268,1.459242,-0.073234,-0.07316829058534954,0
0.007885,0.073303,1.459223,-0.073268,-0.0732021237538211,0
0.007889,0.073338,1.459203,-0.073303,-0.07323778520481378,0
0.007893,0.073373,1.459184,-0.073338,-0.07327253168971093,0
0.007896,0.073408,1.459165,-0.073373,-0.07330727762478272,0
0.007901,0.073445,1.459145,-0.073408,-0.0733420230099978,0
0.007904,0.073479,1.459125,-0.073445,-0.07337859653240732,0
0.007912,0.073552,1.459106,-0.073479,-0.07341334078887053,0
0.007916,0.073587,1.459065,-0.073552,-0.0734855710471212,0
0.00792,0.073622,1.459046,-0.073587,-0.07352031361020124,0
0.007924,0.073656,1.459027,-0.073622,-0.07355505562323249,0
0.007927,0.073691,1.459007,-0.073656,-0.07358979708618363,0
0.007931,0.073726,1.458988,-0.073691,-0.07362453799902333,0
0.007935,0.073763,1.458969,-0.073726,-0.07365927836172027,0
0.007939,0.073797,1.458948,-0.073763,-0.07369584659695548,0
0.007947,0.073874,1.458929,-0.073797,-0.07372967163410638,0
0.007951,0.073911,1.458887,-0.073874,-0.0738064623755849,0
0.007955,0.073948,1.458866,-0.073911,-0.07384394230666153,0
0.007959,0.073984,1.458845,-0.073948,-0.0738805074627884,0
0.007966,0.074045,1.458826,-0.073984,-0.07391615788998486,0
0.00797,0.07408,1.458791,-0.074045,-0.07397740236637751,0
0.007974,0.074117,1.458772,-0.07408,-0.07401213713899304,0
0.007978,0.074153,1.458752,-0.074117,-0.07404869948958406,0
0.007982,0.074187,1.458731,-0.074153,-0.07408526123017446,0
0.007985,0.074223,1.458713,-0.074187,-0.07411908025944024,0
0.007989,0.074258,1.458693,-0.074223,-0.07415472680608573,0
0.007993,0.074292,1.458673,-0.074258,-0.07418945876796729,0
0.007997,0.074327,1.458654,-0.074292,-0.07422327618884456,0
0.008004,0.074391,1.458635,-0.074327,-0.07425892104006404,0
0.008008,0.074426,1.4586,-0.074391,-0.07432198385534085,0
0.008012,0.074464,1.45858,-0.074426,-0.07435762710009615,0
0.008016,0.0745,1.458559,-0.074464,-0.07439509760470905,0
0.00802,0.074537,1.458539,-0.0745,-0.07443073965932678,0
0.008024,0.074575,1.458518,-0.074537,-0.07446820891269379,0
0.008028,0.07461,1.458497,-0.074575,-0.07450567752473919,0
0.008034,0.074672,1.458478,-0.07461,-0.07454040392069988,0
